ticker,year,ev_sales,lifecycle_stage,roa,current_ratio,debt_assets,asset_turnover,revenue_growth,r_and_d_ratio,capex_ratio,net_income_margin,ocf_margin,log_ev_sales,log_revenue,log_total_assets,lifecycle_stage_Decline,lifecycle_stage_Early,lifecycle_stage_Maturity
TRMB,2023,4.183761350090594,Early,0.0370412236811575,1.0008746515060405,0.3342488442548195,0.4520028795297561,0.0332943448576013,0.1748756153420907,0.0044028387827199,0.081949087845842,0.1571853528838813,1.645530922128137,22.057924740147484,22.978685944557284,0,1,0
JBL,2021,0.4588498569715322,Maturity,0.0448288735045126,1.0181596929701395,0.1928065329650534,1.88622638014318,0.0740310120449176,0.001161003926925,0.0695928905968536,0.0237664333276421,0.0489329008024585,0.37764835606945574,24.100341276522304,23.535916264820084,0,0,1
JBL,2022,0.4102945733831604,Maturity,0.0547689092958675,1.0154048331751475,0.1517472232083988,1.840917214264112,0.1431791019293153,0.0009857219666646,0.0702439519196632,0.0297508811756974,0.0493159686958599,0.3437985998629199,24.23415434365671,23.70474704478126,0,0,1
JBL,2023,0.5812577470638565,Maturity,0.0417976035359341,1.160299330445057,0.1618616144975288,1.7731790194425283,0.0365613238544715,0.0009797706184081,0.0530271828665568,0.0235721284075845,0.0499683015388162,0.45822057281061274,24.27006315915471,23.68977525187498,0,0,1
JBL,2024,0.7117330804662528,Decline,0.0754860639021074,1.0856391105075538,0.1823526021554953,1.5707953772943577,-0.1676848596622673,0.001350275248416,0.0451847155783528,0.0480559498667036,0.059412110930305,0.5375063546215666,24.086519023727046,23.57691597862358,1,0,0
FSLR,2020,3.4367573645701746,Maturity,0.0544773129147971,3.5574015987764898,0.0600266059693081,0.3707900786481973,-0.1148454335893797,0.0345726749804155,0.0586072645802864,0.1469222507608806,0.0136906878242871,1.4899237863331543,21.720705864369066,22.684617717980853,0,0,1
FSLR,2021,3.0711348538264,Early,0.064546364282563,4.390341983111334,0.0515147133446438,0.4025947833171528,0.0782069477290129,0.0339042826156188,0.0728769234878022,0.1603258833876027,0.0812618420408999,1.403921794451547,21.796005292179107,22.72660168171393,0,1,0
FSLR,2022,5.955137228762181,Early,-0.0056388219986831,3.652452487746231,0.0272611543396934,0.3344172802329579,-0.1040091647433772,0.0430661557450619,0.1095115781553969,-0.0168616346462572,0.3334336138515393,1.9394805561314625,21.686180197651062,22.833627874822206,0,1,0
FSLR,2024,4.7840646046915465,Early,0.1149020122418944,2.449663095287377,0.0557546084284359,0.3740670365490231,0.2674882375168821,0.0454973493262113,0.1258685715478119,0.3071695739403545,0.289566171035799,1.755106654346565,22.15984662346886,23.218482571432762,0,1,0
DT,2021,24.940476910124765,Maturity,0.0352297583834345,1.0499621089933648,0.1906358339486698,0.3273430553209666,0.2889430801956017,0.1583703975357813,0.0062387588433387,0.107623356630832,0.3133378535313691,3.25580456384361,20.371591229035303,21.536955797562623,0,0,1
DT,2022,11.865935574503713,Maturity,0.0218658442431185,1.0956828739404736,0.1282755744084743,0.3874682961725288,0.3211558061090903,0.168210060842761,0.0069629443082504,0.0564326022518815,0.269964333553895,2.5545831655538955,20.650098192853342,21.655945533449547,0,0,1
DT,2023,13.392211938836535,Maturity,0.0406881394444751,1.078242657247578,0.1205772729425999,0.4366327049213846,0.2464750469366127,0.1884707344652275,0.0077892575506798,0.093186192847833,0.3063235306811218,2.6666872226957605,20.87041779791918,21.740431961695723,0,0,1
PAYC,2020,29.504298839480512,Maturity,0.0563131755746856,1.0853157395388904,0.0392566927104902,0.3303090250919118,0.1406629784822773,0.1072502418490339,0.0360832727484669,0.1704863364209195,0.2700235550263003,3.4178676192382125,20.550618138335132,21.681815738493693,0,0,1
PAYC,2021,22.43102534918912,Early,0.067304853790715,1.1314442753000638,0.0349996656449398,0.3625326010032187,0.2544346912532652,0.1121964067136322,0.0375385869066558,0.1856518658031461,0.3025625187110857,3.15406101379815,20.777303163980385,21.891138295018646,0,1,0
PAYC,2022,12.845322688882352,Early,0.0790678619287411,1.1628645241954585,0.0324383288409289,0.386424298554384,0.3028770544298377,0.1078687160871949,0.0339980930236491,0.2046141048182906,0.2654873627308543,2.6279474636017564,21.041878101679647,22.084886541802508,0,1,0
PAYC,2023,6.445670697703575,Maturity,0.0841446449973407,1.1099890596032655,0.0325564574861603,0.4181884264446697,0.2315676496380937,0.1174671158676345,0.0458809316601942,0.2012122757980579,0.2863815586706769,2.0076327490768477,21.25016597132728,22.15776423835583,0,0,1
ENTG,2020,7.5940339965489665,Early,0.1085685807785443,4.078489620852141,0.3857540333194411,0.6843531816329768,0.1685957716398942,0.0731759526233614,0.0451561780254008,0.1586440798294854,0.2402360441733048,2.1510682411919615,21.343472902142345,21.794060101016676,0,1,0
ENTG,2021,8.945627084753433,Maturity,0.1339290741509416,3.465347057131776,0.3123936368854123,0.7525520525756876,0.2364206564467628,0.0729185742877115,0.065987738948888,0.1779665256277695,0.1741942752446503,2.297132965597415,21.555693540104564,21.883880934862844,0,0,1
ENTG,2022,4.789154075189533,Early,0.0313440658603456,3.0648247675970657,0.5635392628577364,0.492400241756786,0.4276580075714702,0.0697719980268327,0.0459807254407474,0.063655667081958,0.107336824462155,1.7559861799075778,21.911728884713057,23.039641106960996,0,1,0
ENTG,2023,7.606770416440625,Decline,0.0190665114349046,3.8469771106722814,0.5250283372960347,0.3718898946402407,0.0737021839816967,0.078694331265753,0.051840259011226,0.0512692377762756,0.1786535812613545,2.1525491512602977,21.98284154621871,22.899447331386092,1,0,0
ENTG,2024,7.43491000641922,Maturity,0.0340307328131211,3.077630822311673,0.4806486773671709,0.3767267106796098,-0.0802281319187746,0.0975287608817453,0.037596222342405,0.0903326784334729,0.1949029497644088,2.1323790468739414,21.899211937077972,22.850856861531835,0,0,1
SWKS,2022,2.562415422135853,Maturity,0.1460333820034928,2.632569891596708,0.2700083391557168,0.6281886111826849,0.0736724667749701,0.1126424209279008,0.0551511190245441,0.2324674140916963,0.2597028529760277,1.270438804158095,22.42537408440412,22.90636895201111,0,0,1
SWKS,2023,3.502738404299965,Maturity,0.1136152134331377,3.326880820341111,0.1757508870613644,0.5517065980752002,-0.1299972655181843,0.127147766323024,0.0249563886218804,0.205934121196882,0.3889866733718883,1.5046857459832468,22.28611516017546,22.854671073364006,0,0,1
SWKS,2024,3.1134321100920683,Maturity,0.0713345302214243,5.543388086942094,0.1786244612654376,0.5000598444045482,-0.1245494929176095,0.1511967448539971,0.0189537986068354,0.1426519865964576,0.4367400670177118,1.4142577433195254,22.153098500320134,22.8375072767887,0,0,1
CIEN,2020,2.232091444108526,Maturity,0.0894920068865728,3.432569432668026,0.1764615274591674,0.874917500210236,-0.0111905190487135,0.150018246640792,0.0197724566165747,0.1022862234039993,0.1397599257337655,1.17312943360901,21.98517456971946,22.153796437652858,0,0,1
CIEN,2021,3.019908969289731,Maturity,0.1105876713879416,3.508031638119754,0.14632801306085,0.8004922318282796,0.0250631554599639,0.1482222696043068,0.0163507273144706,0.1381495872050695,0.1495977003240271,1.3912592579192493,22.00992879548767,22.30537921151639,0,0,1
CIEN,2022,2.2306827341180404,Decline,0.0307809099253446,3.2538452002387124,0.2176720124853244,0.7312959348492012,0.0033079385000182,0.1719554893781721,0.0179141207882544,0.0420909080148133,-0.0461799215506208,1.172693487690447,22.01323127479402,22.346534068285994,1,0,0
CIEN,2023,1.8567365144583765,Early,0.0477600913193142,3.8365863000940967,0.2814721784095139,0.822134156963927,0.2075305127563513,0.1711046656494661,0.0189586887072112,0.0580928196630198,0.0383745855796891,1.0496798944448948,22.201808650335472,22.446299363523128,0,1,0
CIEN,2024,3.438573240235229,Maturity,0.0149350270465662,3.54498319731157,0.2762077500422329,0.7142248501089405,-0.0847121507134651,0.191159552224122,0.0242213858168728,0.0209108196729477,0.12815386473821,1.4903329825132736,22.113291976561282,22.45338693127772,0,0,1
MTSI,2020,8.51775519363171,Maturity,-0.0409218109042531,5.071290152711954,0.5966436618784607,0.4707251592138906,0.0606934449718635,0.2666474227270926,0.0153284811606136,-0.086933553695308,0.323367991291174,2.2531590220100557,20.08845737528116,20.85991685933696,0,0,1
MTSI,2021,10.109952994679016,Maturity,0.033301279985337,5.605262026568076,0.459115897879019,0.532252201530054,0.1450521378696204,0.2287682066829236,0.0158304273263118,0.0625667303763263,0.2445330521320767,2.4078413727406094,20.22390754626898,20.849144900920738,0,0,1
MTSI,2023,11.115656292307476,Decline,0.0586081359691858,9.113355282849446,0.3025216900886145,0.4149723797391474,-0.0396389057570685,0.2290922213979799,0.0159015582870431,0.1412338238174479,0.2574262770142827,2.4944985246797002,20.290029145114822,21.163611484676252,1,0,0
MTSI,2024,14.453807963017637,Maturity,0.0464561465436685,8.347611476743326,0.2691064227290333,0.4409813097104643,0.1251852617260455,0.2496758400061405,0.0127816636668109,0.1053472007105477,0.2229233885890199,2.7378554430732187,20.407976844131653,21.2860993003217,0,0,1
ENPH,2020,24.080565731109044,Early,0.1400650699698169,1.7471701716902943,0.0167544092085506,0.8095070100479532,0.240403758891489,0.0722097039739161,0.0171302105987657,0.1730251476902218,0.279347903283081,3.2220932725720774,20.467631377754685,20.905672390961332,0,1,0
ENPH,2021,19.9595598973879,Early,0.0887057771673602,3.325316737760234,0.4633936369547569,0.842877782785533,0.7846131000419666,0.0763547457434577,0.0251330283524491,0.1052415652411745,0.2547145578774703,3.042594861970368,21.04683301824798,21.455275974845733,0,1,0
ENPH,2022,18.49943450612501,Maturity,0.153910808407262,3.547796289361489,0.3950815101093285,0.9028127236839252,0.6865197977785158,0.0724395746964737,0.0150579713904055,0.170479219410233,0.3195469641371635,2.970385465463305,21.56950013237744,21.849584080030734,0,0,1
ENPH,2023,8.068677177745744,Maturity,0.1357402758372437,4.58920572674566,0.3879797056587443,0.7084220103251871,-0.017189844232991,0.0992393003973308,0.0326339368586336,0.1916093428194515,0.3041663429058847,2.2048264075969755,21.5521608274997,21.942032274181788,0,0,1
ENPH,2024,8.894734820219098,Decline,0.0309551723222922,3.5253987707755448,0.3766938611726215,0.4011595298919533,-0.4192460579032699,0.1513210857324544,0.0103407231982511,0.0771642451835298,0.386124146204514,2.2920027793239286,21.00873270840117,21.90182113631848,1,0,0
LSCC,2021,20.414301921255625,Maturity,0.136392236099252,2.83808779348471,0.2202468292924649,0.7327474599395263,0.2626849946094286,0.2144618853659909,0.0135376204070508,0.1861381220079677,0.3254671305792244,3.064059012882768,20.06031221052845,20.403740783542034,0,0,1
LSCC,2022,14.45414814140578,Maturity,0.2345675046075713,2.97682397368359,0.1782492584946031,0.8659231173211243,0.2814310137058605,0.2055966781554192,0.0292195068816959,0.270887218409464,0.3616322105046369,2.737877455424149,20.308289643017854,20.498512241456403,0,0,1
LSCC,2023,12.54560134171668,Maturity,0.316003774075129,3.7776796714579057,0.1658841661374679,0.8991837678175318,0.1162978756912937,0.2167389717752328,0.0239007532459501,0.3514340287104187,0.3657146267944011,2.6060618703963083,20.418307384905958,20.549976170754608,0,0,1
NXT,2024,0.8355071459107627,Maturity,0.1555129895883215,1.9834691739410373,0.0571573879756167,1.269450359048786,0.3142276292401651,0.0169450777069421,0.0024456264972514,0.1225041912665645,0.1716001137672356,0.6073208171156632,21.639492967198027,21.64704128869022,0,0,1
CCCS,2022,8.52505560266427,Early,0.0116585896494272,3.160822089532544,0.2472087524593984,0.2375212246527899,0.1368031986610256,0.20059735599043,0.0143097972169442,0.0490844119992638,0.25548918266773,2.253925758545781,20.477938025774357,21.93250107066989,0,1,0
CCCS,2023,9.674866018156274,Maturity,-0.0281385656676134,2.2889664959746776,0.26820362892653,0.2706601930252308,0.1072659141565957,0.1998042424899986,0.0180371283234569,-0.1039627045008068,0.2885957399656962,2.3678920080435373,20.57983186205445,21.83874835337835,0,0,1
CCCS,2024,9.160492363840664,Maturity,0.0100220427194383,3.646526226056857,0.2539216604078012,0.3030994225776347,0.0905170722248256,0.2132652413209144,0.016653587658778,0.0330651989839119,0.3004720575783234,2.3185069019840783,20.666483823905853,21.88115847206226,0,0,1
SAIC,2020,1.4253322210135262,Maturity,0.0487384084537416,1.267730496453901,0.4294205052005943,1.375673927108044,0.369177935179223,0.001097350681925,0.0044576523031203,0.0354287505878664,0.0717980874745257,0.885968513362122,22.576277182362993,22.273166036876585,0,0,1
IDCC,2020,5.530275210821838,Maturity,0.0277546752109509,3.471977468369838,0.2419359329322052,0.2223985761178209,0.1256318119677415,0.2357886409408592,0.0072964068614561,0.1247970004819062,0.4553512483599867,1.8764490880084832,19.698807879286008,21.20338995645352,0,0,1
IDCC,2021,4.953523434581681,Decline,0.0340861001513054,2.8266825635629145,0.2705668252919253,0.2622395113349614,0.1850129947547431,0.2100754803024853,0.0015422355106021,0.129980794952622,0.3065097353370521,1.7839832181710493,19.868561619415825,21.210713923646036,1,0,0
ITRI,2020,2.3620682468148955,Maturity,-0.0218086483492333,1.6916961114677422,0.3718417520673964,0.8178384244639185,-0.1315180601565653,0.0893095911841166,0.017724431276594,-0.0266662065474958,0.0503894908781374,1.2125563342494274,21.499535593359234,21.681474794643666,0,0,1
ITRI,2021,1.997431415913825,Maturity,-0.0324967160339728,1.495837189634263,0.212024446588882,0.7924999395098357,-0.0882407343501967,0.0995346119141772,0.014488321866162,-0.0410053230465509,0.0781167678994253,1.0977557272286886,21.40715630654828,21.59614372135413,0,0,1
ITRI,2022,1.695328993085515,Decline,-0.0040789057869999,1.6639201559654373,0.2089485710729421,0.7525623089322672,-0.0938689081194122,0.1030862726140644,0.0083037646368201,-0.0054200240147385,0.0136447378094013,0.9915202722667769,21.308585016219308,21.589558435770414,1,0,0
ITRI,2023,1.798831255451597,Maturity,0.0389066103664923,1.9534022291879167,0.1871865475952313,0.872534818471879,0.2105572399535744,0.0960088478597813,0.0103230741288418,0.0445903241255538,0.0574940663856317,1.0292019212745827,21.49966579860746,21.68041555504062,0,0,1
ITRI,2024,2.3534872645161617,Early,0.0795440898247238,3.4374641515148645,0.3720405690418218,0.8120037538968636,0.1229296758008366,0.0880984678616392,0.0089687151424908,0.0979602488818384,0.0975792320421232,1.2100007788811913,21.615606850625806,21.94928081802214,0,1,0
BOX,2020,3.6831035136424615,Maturity,-0.1792973582618287,0.7926897273108269,0.2563992787432382,0.8648425738688025,0.1444444809709625,0.2868883067342272,0.0056792199093533,-0.2073179138947296,0.0642184573667459,1.5439610340874688,20.361239458159776,20.682434468423885,0,0,1
AMKR,2020,1.060186217113477,Maturity,0.0695905690164753,1.620785007754636,0.2466525868270603,1.03943763309167,0.2462435690227382,0.027863482853188,0.1101128544210026,0.0669502111535902,0.1524639997433962,0.7227963753729859,22.342770707293866,22.337156023482404,0,0,1
AMKR,2021,1.109514147425166,Maturity,0.1162648671690686,1.700603368983798,0.2023552327262454,1.1099184376628772,0.215368940137477,0.0270492181178297,0.1291333984924205,0.104750820622355,0.1826710494012295,0.7464576590898299,22.537818392391753,22.52143041642352,0,0,1
AMKR,2023,1.3597620452531736,Maturity,0.0529413850572674,2.308319037902454,0.186127563735716,0.9568338782018412,-0.0829884997500558,0.0272906698610578,0.1106857427680038,0.055329756045803,0.1952956029195464,0.8585607856714521,22.59553944132399,22.635933084511237,0,0,1
AMKR,2024,1.2137455707393487,Maturity,0.0516223561846626,2.111952723712013,0.1753147316774207,0.9212516713811786,-0.0285054816459623,0.0257928053472692,0.1071084199939864,0.0560350203840263,0.1723521817777758,0.7946859093175793,22.566619788691984,22.661191048355967,0,0,1
SANM,2020,0.3487670307105188,Maturity,0.0363922700841828,1.8517419999750424,0.0922424413993748,1.8130286009594208,-0.1546649025687712,0.003241781686893,0.0174895352239907,0.0200726398165614,0.0431808941191344,0.2991908645433092,22.663498470942958,22.051045099905046,0,0,1
SANM,2021,0.3799000275635165,Maturity,0.0674233257617294,1.8614226877452869,0.0876951847746426,1.693526873971959,-0.0292695646926815,0.0030948801054014,0.0174235550318431,0.0398123742811334,0.0500754590704289,0.3220110527503816,22.633792006170708,22.159948846122223,0,0,1
SANM,2022,0.4899625015459597,Maturity,0.0565000691026766,1.5998746363087648,0.0813464348183969,1.7406318995823948,0.1678099612485075,0.0027049068655562,0.0285294783413931,0.0324595160620875,0.0419308089817153,0.3987509528930018,22.788922172907153,22.304201389113583,0,0,1
SANM,2023,0.3292355999152035,Early,0.0636915845410906,1.907986497040326,0.0818501475594423,1.835943365715077,0.1323840453204655,0.0029576785709489,0.0392630809229769,0.0346914756361689,0.0263197243036635,0.2846040401032347,22.913247357787355,22.30717422688372,0,1,0
SANM,2024,0.5797976379367232,Maturity,0.045898791695787,1.994368465882302,0.0750254258637795,1.560992874669234,-0.1529616852645895,0.0037675428443376,0.023062528445347,0.0294035882165783,0.0449525971918764,0.4572967615810449,22.747238008269502,22.29662984005052,0,0,1
NOVT,2020,7.677828984420412,Maturity,0.0513235518742993,2.6628351819590472,0.2632160512448869,0.6808667859808694,-0.0566619655996895,0.1032740005045519,0.0121639568228077,0.07537972615357,0.2374424971597787,2.160771380385528,20.19668847165629,20.57844698105978,0,0,1
NOVT,2021,9.190985322796344,Early,0.0480931764085344,2.0323424197283866,0.3868943539408885,0.6753674759753892,0.1966906131322349,0.1026071282539583,0.0162686510033936,0.0712103826721543,0.1338793677922673,2.321503537633209,20.376248395983875,20.928557386073678,0,1,0
NOVT,2022,6.900644718687023,Maturity,0.0599823012075274,2.556004668068708,0.3798464726412571,0.6973429535923081,0.218041208670714,0.0996279487933019,0.0158256607251621,0.0860154976809234,0.1054462581731042,2.0669443661034466,20.57349239750897,20.939354159360594,0,0,1
NOVT,2023,7.3054632034905245,Maturity,0.0590758685315093,2.983991377761811,0.3154415459000241,0.7146868520160761,0.0241130533869669,0.1039876959651204,0.0162806592847308,0.0826597947966454,0.1361916471391531,2.116913515560579,20.597319321703107,20.92706835123126,0,0,1
NOVT,2024,6.8141888505857215,Early,0.0490230313470643,2.5844532781853617,0.3258865072008792,0.7261202332929315,0.0766540919309213,0.1006220733319638,0.0123600029095916,0.0675136555894421,0.1669874479191357,2.0559411645755032,20.67117749079948,21.051497787618164,0,1,0
RELY,2023,3.487912974359177,Early,-0.1360535578109278,2.540945755494917,0.1321598060804434,1.090235351641989,0.4448329151110839,0.2329159099212631,0.0027569077087269,-0.1247928326723393,-0.0567519340029758,1.5013877772924586,20.665938586383756,20.75892830493185,0,1,0
RELY,2024,3.1406690395657706,Maturity,-0.0360905866111126,2.7279397461459904,0.1397423758800479,1.2336298914149435,0.3385397417093356,0.2134690651545971,0.00592178075984,-0.029255603209904,0.1538692192730325,1.42085737854059,20.957517860881904,20.736054710570023,0,0,1
GRND,2023,7.922035881101298,Maturity,-0.1262543538033309,1.1831928892993189,0.7373924583047493,0.5879199432208579,0.3316462836192088,0.1129303672441478,0.0011448621779372,-0.2147475268684706,0.1391923478287657,2.188524158341261,19.375003024511614,19.912674315616492,0,0,1
GRND,2024,9.997264230805754,Maturity,-0.2836486464541483,1.725198719933932,0.5772255734830616,0.7462197610657313,0.3271002845689685,0.095193189335995,0.0019724895113652,-0.3801140913891758,0.2755283835699114,2.397646535575446,19.657999348452723,19.987399031253595,0,0,1
BDC,2020,2.345561941951867,Maturity,-0.0168523818783583,2.109217088069191,0.5160067700002612,0.5690729372199741,-0.1260098401053264,0.0576019103287887,0.028733325816773,-0.0296137468084238,0.0930705485967801,1.207634674075123,21.345301475184836,21.867403920220895,0,0,1
BDC,2021,2.142683193137666,Maturity,0.0194970240541579,2.041681801544523,0.4468579096269191,0.7344666972986748,0.2927896684196625,0.0517669531996179,0.0266210060225117,0.0265458245089489,0.1129749595116481,1.1450769551332503,21.60210389218518,21.952226917759596,0,0,1
BDC,2022,2.0074410886452445,Decline,0.0774127908037144,2.4006272668884656,0.3860061518024464,0.7923227089841066,0.0823823761471699,0.0400347594557421,0.0332399756458206,0.0977036123361538,0.1079215878856007,1.1010895805269645,21.681268407695875,21.874367787718736,1,0,0
BDC,2023,1.942042165150441,Maturity,0.0758400753780225,2.299873402535738,0.3947767276682146,0.7847974324985871,-0.0362177415177912,0.0463467782128304,0.0360259626670156,0.0966364978241173,0.1272401719050796,1.0791039542146927,21.644378524881798,21.898898115939037,0,0,1
BDC,2024,2.7603558720520467,Maturity,0.0604229910831532,1.9210234718261003,0.3696433046529112,0.7493698738255598,-0.0203436668519046,0.0456586586070015,0.03879279000991,0.0806317323309138,0.1430633906262507,1.324513599745428,21.623825075608647,21.92561873022463,0,0,1
ALGM,2022,7.373247010968284,Maturity,0.1455918375807322,4.909588094758354,0.0422889919562635,0.9372370142498496,0.3001774336230796,0.158549658242636,0.078354731016558,0.1553415362039044,0.2031147144303046,2.1250417436791005,20.460177511710178,20.60967151748178,0,0,1
ALGM,2023,5.3942580989936895,Maturity,0.1806917336740967,4.027394525933767,0.0322125377279019,0.9390150811925112,0.2666657126428108,0.1549319932255125,0.0675398233085412,0.1924268707640196,0.1984341444025746,1.8554004156336839,20.696565536323515,20.889758611104305,0,0,1
ALGM,2024,4.044926001137708,Early,0.1126184563666816,4.8530464429894495,0.1737975164036657,0.7739385299130674,0.0777628169378618,0.1683281444909169,0.0815181990365888,0.1455134381012553,0.1731662993023413,1.6183829859354046,20.771452963134507,21.148927613007192,0,1,0
SWI,2020,8.628250972074905,Maturity,0.0287581462133292,1.0438290404801265,0.3498378333321367,0.1849596573883574,0.092990536446744,0.1238333230315499,0.0050435313440211,0.1554833449596317,0.3817487718802521,2.2647015864771123,20.7423240705837,22.465569445653376,0,0,1
SWI,2024,5.72636234266901,Maturity,0.034865075929208,0.8490180153262832,0.3882011357553354,0.248284716965642,0.0502873184490075,0.1362776777367156,0.0017709879909907,0.1404237697563669,0.2362895990061426,1.9060344838071217,20.4962334852902,21.876457216173147,0,0,1
BLKB,2023,5.546200730945603,Maturity,0.0006164286360229,0.7766504585523628,0.2647785462862589,0.3744065604264331,0.0447280751910254,0.1386824336548969,0.0016087057593039,0.0016464151571512,0.1805936502652356,1.8788848402812484,20.823502046645867,21.792201773474257,0,0,1
BLKB,2024,5.000766034466693,Maturity,-0.1047234889683679,0.7797383110094506,0.4251867701239925,0.4273285066514496,0.0452881769299242,0.1389759367197608,0.0029823116822233,-0.2450655346842695,0.256139576545117,1.791887133489742,20.867794661403664,21.63784109864263,0,0,1
ZI,2022,12.618156235473084,Maturity,0.0090354771146519,1.452767592107561,0.1826691328961381,0.1569771182260727,0.4694860813704496,0.1868852459016393,0.0001261140070623,0.0575591985428051,0.3797814207650273,2.6114039197129166,20.8167561809445,22.68847428460495,0,0,1
ZI,2023,7.103180379856233,Decline,0.015323427135176,1.3538533834586466,0.1916485884425549,0.1770120031132405,0.1288706739526411,0.1531262605889471,0.0002620735844386,0.0865671641791044,0.3508672851956434,2.0922566241041043,20.937973910246296,22.65018246001193,1,0,0
ZI,2024,5.139859453823844,Decline,0.0043641598992194,0.6916117159944793,0.2122889479868885,0.1821099438358116,-0.0203307785397337,0.1614922177386148,0.0007730842971117,0.0239644239479535,0.3042081857860496,1.8148018516403621,20.917433616847568,22.59007093398455,1,0,0
DOCN,2022,9.7091948380259,Maturity,-0.0123990816213728,5.762172033846716,0.8692692581342226,0.2942743284681801,0.3447840564120393,0.2496607799112301,0.0585872191763018,-0.0421344317933377,0.3386162596603981,2.3711027031112857,20.172177091975264,21.31985145559995,0,0,1
DOCN,2023,8.430284217386207,Decline,0.0118460423421705,2.610989125074619,1.0739181651604726,0.4228931527751287,0.2022515191160497,0.2025808071769589,0.0816575596847841,0.0280119038684686,0.3390784027340796,2.243926235892787,20.35637315641907,21.10236438287536,1,0,0
DOCN,2024,7.623040499816664,Maturity,0.0545112842590698,2.4517118870358217,0.9858341747940074,0.5036255049222866,0.1266171538092956,0.1825470942782293,0.1087037031387754,0.1082377356315213,0.3621823818399595,2.15443774867917,20.475592629794907,21.21736128919825,0,0,1
ALRM,2020,6.800704704250717,Early,0.0247649063270171,4.403771995922167,0.2018581715952312,0.9585261104036802,0.2301921120783178,0.2461913615306074,0.0220599791987557,0.0258364441596561,0.1651771916964804,2.0542140763133387,20.24200387139723,20.410863386218796,0,1,0
ALKT,2022,6.048664446418013,Early,-0.1266486203188908,5.819315614937281,0.1988381725763727,0.4414763425348094,0.342477277058866,0.33939883487541,0.0021620626527711,-0.2868752141773143,-0.1849904538111323,1.9528381586537162,19.13495321102274,20.007637848002787,0,1,0
ALKT,2023,8.501948205463144,Decline,-0.1415827435271348,3.768323611463353,0.2487188144813356,0.5959896929257013,0.2964752533411661,0.31967934267514,0.0026461576939911,-0.2375590470904086,-0.0660874293417311,2.2514968518409217,19.39460244843743,19.806537511842304,1,0,0
SMTC,2022,2.582809912134722,Maturity,0.1135682438377,3.911985295835637,0.1664613749446243,0.6695469027972272,0.2448947013780483,0.1996671426913119,0.0231503628490659,0.1696195492253576,0.2741726484697472,1.2761473842039792,20.423319533317738,20.846289340444788,0,0,1
SMTC,2023,3.3749508883121218,Early,0.0331735457996794,1.8212848521500296,0.5150356393999442,0.4088771932953551,0.0211579007043185,0.2213386593843229,0.0110222180019831,0.0811332750851582,0.1674890586398742,1.475895294217913,20.444256713506253,21.66702697868412,0,1,0
SMTC,2024,7.700020411291306,Early,-0.5538572025958554,2.4599688703052185,1.0140762228522968,0.4406178178372115,0.1483411827375673,0.2146167287092608,0.0212449999454043,-1.257001374375833,-0.1081083569877917,2.1633253717832233,20.582575164585037,21.040799145333146,0,1,0
IPGP,2021,5.668316211634884,Maturity,0.0911906508751703,7.490222790835681,0.0108978281302238,0.4784810292422178,0.2166492882627481,0.0955416672371069,0.0388287168747279,0.1905836288213792,0.2667606752187068,1.897367386024928,21.102291141030467,21.877167757646756,0,0,1
IPGP,2022,2.8023760207638686,Decline,0.0371702216164847,7.232124261776978,0.0119630515295558,0.4834597603579412,-0.0214346343934394,0.0812243319037429,0.0401493832200869,0.0768837960556735,0.1487527167697179,1.3356261399554328,21.080623448514565,21.732420122073567,1,0,0
PAR,2020,5.4794413522192205,Early,-0.1371003879173767,6.229610350609375,0.3121638172038318,0.8016559140994561,0.1418240471714237,0.0900526694919218,0.0037789200841311,-0.1710214887784981,-0.0946881460900152,1.868634295570514,19.180486077330116,19.655422300759014,0,1,0
PAR,2021,5.399097351769912,Early,-0.1230605131268984,4.676487598526034,0.3471095503119409,0.4592523082268175,0.3231736409306502,0.1222408405096226,0.0016157198848391,-0.2679583987330137,-0.1879127250102518,1.8561569416327701,19.460519200577203,20.604650080799537,0,1,0
PAR,2022,3.549940251531636,Decline,-0.0795395543448764,3.301913776834159,0.4586258770462463,0.4082542410902538,0.2577772592938248,0.1367163675712137,0.0013780066396992,-0.1948284826936859,-0.1210528534689919,1.515114101345131,19.6898652830692,20.566445932406353,1,0,0
PAR,2023,4.539278220652359,Decline,-0.0841671372651231,2.2509597168212183,0.4740383201720395,0.5017581075667406,0.1687151309040318,0.1403385575112487,0.0068738584062416,-0.1677444489602547,-0.041063144655298,1.7118642071905525,19.84577024931855,20.50337449271905,1,0,0
PAR,2024,9.131014905638477,Early,-0.0045682449722511,1.949676761715712,0.2711672908547453,0.3205942474189691,-0.1583390048169533,0.1921755976021624,0.0007025284505916,-0.0142493042499328,-0.0721351383785451,2.3156015013604074,19.6733922854111,21.04587600971747,0,1,0
FORM,2020,4.517477951395008,Maturity,0.0870978243568434,3.151134430132431,0.0549969529192279,0.7693598632132789,0.1766893313247289,0.1283620908398883,0.0579983534343766,0.1132081728218495,0.2440197457959447,1.7079208630184333,20.35742905265701,20.685789282902928,0,0,1
FORM,2021,4.220039244141678,Maturity,0.0846120226622783,3.522856528227812,0.0455091521969192,0.7759839131901053,0.109654333233374,0.1311425356709464,0.0651589385803316,0.1090383720900017,0.1810688681181903,1.6525049199010913,20.46147760783869,20.74357813923818,0,0,1
