Ticker,Fiscal Year,Avg_Shares_Outstanding,Avg_Stock_Price,Market_Capitalization
IPGP,2024,44434616.0,76.4069995880127,3395115686.4055023
IPM,2020,6891729.0,1.3466666766575404,9280861.788854394
IPM,2021,8369305.5,3.1723809582846507,26550625.402266998
IPM,2022,9529753.0,1.4899999868302118,14199331.844495172
IPM,2023,9224753.0,2.0809999823570253,19196710.830247916
IPM,2024,9229572.0,1.84549999833107,17033175.11059649
ITRI,2020,40192500.0,87.21714310418992,3505475024.215153
ITRI,2021,42798000.0,64.67190442766461,2767828165.69519
ITRI,2022,45169000.0,51.87904775710333,2343324708.1406
ITRI,2023,45349000.0,72.87249946594238,3304694978.281021
ITRI,2024,45321500.0,112.49549980163575,5098464794.259834
JAMF,2020,109918042.0,31.946666535877046,3511515034.0505276
JAMF,2021,118209268.0,34.7490474155971,4107659458.6950245
JAMF,2022,121298118.0,21.808571406773158,2645338667.9101963
JAMF,2023,125054137.0,17.83800001144409,2230715697.237131
JAMF,2024,128135066.0,14.994999980926513,1921385312.2260175
JBL,2020,151925369.0,40.50002688453311,6152981528.942614
JBL,2021,147413217.5,64.09478214808873,9448418061.41132
JBL,2022,139995028.5,69.72277396065849,9760841727.721443
JBL,2023,133394201.0,123.87949562072754,16524806338.60995
JBL,2024,122519294.5,138.7780319213867,17002986563.10678
JNPR,2020,331800000.0,19.709174292428152,6539504030.227661
JNPR,2021,324650000.0,30.635218120756605,9945723562.903631
JNPR,2022,322250000.0,30.31481243315197,9768948306.583223
JNPR,2023,321600000.0,28.350868225097656,9117639221.191406
JNPR,2024,326450000.0,36.82682113647461,12022115760.002136
JNVR,2023,7064008.0,10.207199954986573,72103742.13962479
JNVR,2024,1398256.0,5.027999973297119,7030431.130662536
JTAI,2023,7104514.5,507.16125030517577,3603134456.631251
JTAI,2024,557813.0,4.395000028610229,2451588.150959158
KLAC,2020,157468000.0,247.16381763276598,38920392034.99639
KLAC,2021,154118500.0,396.68435814267116,61136398250.41126
KLAC,2022,147290000.0,378.2440883091518,55711571767.05496
KLAC,2023,139277000.0,559.7602966308593,77961734833.8562
KLAC,2024,135587500.0,646.1010467529297,87603225676.61285
KLIC,2020,62365000.0,30.711802164713543,1915341542.00236
KLIC,2021,61744500.0,56.43799554734003,3484735816.0727363
KLIC,2022,59529500.0,44.77288981846401,2665307744.448253
KLIC,2023,56719000.0,52.62861003875732,2985042132.7882767
KLIC,2024,55082000.0,48.47463207244873,2670079683.814621
KLTR,2021,76196513.0,4.022380931036813,306491400.90269864
KLTR,2022,134660719.75,1.7652381090890794,237708234.30006444
KLTR,2024,147323032.5,2.259499979019165,332876388.84278977
KN,2020,91611549.0,17.844761984688894,1634786286.9536638
KN,2021,91753264.5,22.2242857615153,2039150769.7998972
KN,2022,91486678.0,16.328094981965563,1493803167.9684992
KN,2023,90085623.5,17.2010000705719,1549562816.1810136
KN,2024,88225765.0,19.761999893188477,1743517558.5064716
KNW,2020,21585526.0,1.5290476140521823,33005297.028361347
KNW,2021,29985712.5,1.9533333267484392,58572091.55254725
KNW,2022,39014094.0,1.4342857145127796,55957357.68885875
KNW,2023,64257262.5,0.5724999874830246,36787281.976943426
KNW,2024,94228199.5,0.19899999871850013,18751411.579746574
KOPN,2020,83989897.0,2.06761904557546,173659110.67312118
KOPN,2021,87715953.0,4.444761912027995,389876526.9716377
KOPN,2022,91436026.0,1.3204761857078189,120739094.84876096
KOPN,2023,102567470.0,1.6629999935626985,170569701.94974226
KOPN,2024,134184715.0,1.2409999907016753,166523230.06730697
KOSS,2020,7393768.5,2.595238106591361,19188589.762514845
KOSS,2021,8006768.5,12.512857073829288,100187549.86373852
KOSS,2022,8878250.5,5.599523794083368,49713974.92458256
KOSS,2023,9191295.0,3.518999981880188,32344166.938455462
KOSS,2024,9267295.0,7.501999878883362,69523245.96757638
KPLT,2021,64503323.5,84.46428571428571,5448227145.625
KPLT,2022,98079867.0,24.9749999273391,2449544671.1984286
KPLT,2023,4008068.0,9.736199951171875,39023351.46589355
KPLT,2024,4259626.5,6.467700004577637,27549986.333549023
KTCC,2020,10760000.0,7.789523851303827,83815276.64002918
KTCC,2021,10761000.0,6.196666626703172,66682329.56995283
KTCC,2022,10762000.0,4.60476185026623,49556447.03256516
KTCC,2023,10762000.0,4.186500000953674,45055113.01026344
KTCC,2024,10762000.0,4.722000062465668,50818164.672255516
KULR,2020,85490215.5,1.41999998546782,121396104.7676408
KULR,2021,97350336.0,3.048095226287842,296733094.43911743
KULR,2022,108931829.5,1.3852380854742867,150896518.94379142
KULR,2023,123486047.0,0.2610000029206276,32229858.627656754
KULR,2024,199285497.5,2.125499987602234,423581322.465555
KVHI,2020,18215550.5,10.69857138679141,194880367.37395397
KVHI,2021,19146187.0,9.442857197352819,180794709.71481296
KVHI,2022,19626348.0,10.057142802647181,197384984.5304489
KVHI,2023,19914805.0,5.027999997138977,100131639.48302329
KVHI,2024,20338844.5,5.6455000877380375,114822948.4092403
LASR,2020,38938500.0,34.018809545607795,1324641415.4916492
LASR,2021,42020500.0,24.653809502011253,1035965402.1792638
LASR,2022,44938500.0,10.307619004022508,463208936.61226547
LASR,2023,46447500.0,13.573499965667725,630455139.6553516
LASR,2024,48107000.0,10.685999965667724,514071400.3483772
LAW,2021,35771500.0,36.58571406773159,1308725870.7738605
LAW,2022,58600000.0,6.778095245361328,397196381.3781738
LAW,2023,60100000.0,7.2,432720000.0
LAW,2024,60669500.0,5.701000046730042,345876822.33508825
LDOS,2020,141500000.0,98.06097920735677,13875628557.840982
LDOS,2021,141000000.0,84.29725211007255,11885912547.52023
LDOS,2022,138500000.0,103.43607802618118,14325896806.626093
LDOS,2023,136346704.5,106.77863006591797,14558914320.512533
LDOS,2024,133465159.0,152.39282455444337,20339132559.61789
LEDS,2020,3802500.0,3.1733333383287703,12066600.018995149
LEDS,2021,4235500.0,5.262380917867024,22288814.377625782
LEDS,2022,4646000.0,1.9242857126962571,8940231.42118681
LEDS,2023,4886500.0,1.4495000123977662,7082981.810581684
LEDS,2024,6076500.0,1.3235000014305114,8042247.758692502
LGL,2020,5102633.5,10.123333249773298,51655659.37195709
LGL,2021,5290588.5,11.091904685610817,58682703.372788705
LGL,2022,5330955.0,4.16952387491862,22227544.14861679
LGL,2023,5362996.0,5.485999965667725,29421395.871876147
LGL,2024,5373055.0,5.9709999561309814,32082511.16928935
LIDR,2021,136942728.0,162.2000005812872,22212110561.203056
LIDR,2022,157546887.66666666,22.625714529128302,3564610905.2986445
LIDR,2023,5873363.5,3.116499996185303,18304337.325344898
LIDR,2024,10022125.0,1.2127999931573867,12154833.131422475
LIF,2022,62730821.0,,
LIF,2023,66697836.5,,
LIF,2024,71780413.0,44.76350021362305,3213142532.6594505
LINK,2020,6582000.0,5.573587281363351,36685351.48593358
LINK,2021,6601500.0,6.620666594732375,43706330.52512577
LINK,2022,6606000.0,5.961047694796608,39378681.07182639
LINK,2023,9887500.0,8.071999859809875,79811898.61387014
LINK,2024,9039484.5,5.868400001525879,53047310.85359316
LITE,2020,75877071.0,91.80523826962425,6965912582.356196
LITE,2021,74050000.0,99.12285759335472,7340047604.787917
LITE,2022,70500000.0,52.56714266822452,3705983558.1098285
LITE,2023,67200000.0,48.11000003814697,3232992002.5634766
LITE,2024,67150000.0,87.95899963378906,5906446825.408936
LPSN,2020,65693839.0,59.483809334891184,3907719793.5530386
LPSN,2021,69894369.0,36.0014283316476,2516297116.339232
LPSN,2022,73909607.0,11.158571515764509,824725635.4115491
LPSN,2023,81711178.5,3.3724999904632567,275570948.7119915
LPSN,2024,89514055.5,0.8889999985694885,79577995.21144912
LPTH,2020,25852890.0,3.44238095056443,88995496.05303764
LPTH,2021,26438899.0,2.213333317211696,58518096.02709499
LPTH,2022,27016351.5,1.1638095322109403,31441887.401261337
LPTH,2023,32195764.5,1.2755000054836274,41065697.79629958
LPTH,2024,38299691.0,2.4190000116825106,92646952.97643654
LRCX,2020,144882000.0,47.11212812151228,6825699346.500942
LRCX,2021,143916000.0,67.4431403023856,9706146979.758125
LRCX,2022,139738000.0,43.119921366373696,6025491571.894327
LRCX,2023,135136000.0,73.97379570007324,9996522855.725098
LRCX,2024,131837000.0,75.21891136169434,9916635617.191696
LSAK,2020,56843675.0,3.891428550084432,221203099.7867207
LSAK,2021,56917772.5,4.849523862202962,276024095.92218953
LSAK,2022,59520470.5,3.8538095496949696,229380557.6152377
LSAK,2023,62982283.5,3.3699999809265138,212250294.19370827
LSAK,2024,63956244.5,5.2259999990463255,334235333.69600654
LSCC,2020,135059500.0,43.30476197742281,5848719500.289736
LSCC,2021,136737500.0,75.71380905877976,10352916966.174898
LSCC,2022,137169000.0,68.68238049461728,9421093450.066156
LSCC,2023,137219500.0,66.45449962615967,9118853211.451817
LSCC,2024,137522000.0,59.87449951171875,8234060921.850586
LTRX,2020,25521398.5,4.705714316595168,120096410.30098045
LTRX,2021,28659384.0,7.074761912936256,202758318.37141472
LTRX,2022,32108507.5,4.44476192338126,142714671.5526016
LTRX,2023,36002443.5,5.8875,211964386.10625002
LTRX,2024,37374234.5,3.5499999642372133,132678531.13839322
LYTS,2020,26126642.0,7.6231860887436635,199168253.83998594
LYTS,2021,26401922.5,6.520121006738572,172143729.51053375
LYTS,2022,26590237.0,11.56522882552374,307522175.42990786
LYTS,2023,27966542.0,13.54987268447876,378943083.525128
LYTS,2024,28855492.0,19.801897525787354,571393495.6401768
MANH,2020,63492086.0,102.98476191929409,6538717360.469345
MANH,2021,63340840.0,152.6690470377604,9670185681.371256
MANH,2022,62673032.0,120.8385714576358,7573319655.798695
MANH,2023,61878803.5,221.01299896240235,13676019933.740198
MANH,2024,61243614.0,291.2530029296875,17837386487.76665
MAPS,2021,129240910.0,6.373333363305955,823695403.6070222
MAPS,2022,129240910.0,1.0649047607467288,137629260.3422395
MAPS,2023,129240910.0,0.8018000096082687,103625362.8797814
MCHP,2020,241457572.0,64.4220321291969,15555187461.221872
MCHP,2021,259427118.5,80.6423575991676,20920814460.998627
MCHP,2022,550778856.0,70.00365593319847,38556533530.704666
MCHP,2023,549980169.0,86.18731918334962,47401316370.11556
MCHP,2024,541061752.5,59.40359344482422,32141012374.054104
MIND,2024,7597258.5,5.987000000476837,45484786.64312266
MITK,2020,41073654.5,15.376190321786064,631556328.8032846
MITK,2021,42974299.0,16.996666590372723,730419832.0579879
MITK,2022,44397449.5,10.226190430777413,454016773.22782344
MITK,2023,45135814.0,12.190000200271607,550205581.699422
MITK,2024,45295069.0,10.064000034332276,455849575.9710828
MITQ,2021,5666667.0,2.1814285743804205,12361429.315298574
MITQ,2023,10757088.0,0.9298499971628189,10002478.246280193
MITQ,2024,10336314.0,0.6656999975442887,6880884.204416997
MKFG,2021,5220000.0,54.638095310756135,285210857.522147
MKFG,2022,128591334.66666667,10.032857122875395,1290138487.9505205
MKFG,2023,196571104.5,7.204500007629394,1416196523.8699684
MKFG,2024,20250863.0,3.69650000333786,74857315.14709455
MKSI,2020,54896342.0,144.75410752069382,7946470992.36078
MKSI,2021,55350000.0,158.95862325032553,8798359796.905518
MKSI,2022,61050000.0,81.92744881766183,5001670750.318254
MKSI,2023,66750000.0,92.09570693969727,6147388438.2247925
MKSI,2024,67150000.0,110.05263595581054,7390034504.432678
MLAB,2020,4138639.0,273.8936389741443,1133546896.1103137
MLAB,2021,4763854.0,318.03716750372024,1515082632.5612676
MLAB,2022,5203097.5,167.36583746047248,870820770.4759907
MLAB,2023,5317546.5,102.39295539855956,544479301.6042665
MLAB,2024,5381978.5,129.23009071350097,695513569.7731119
MLGO,2021,1300000.0,2010.5619012741815,2613730471.656436
MLGO,2022,41730333.5,1020.047619047619,42566927328.7381
MLNK,2021,79734984.0,21.227143060593377,1692545912.302124
MLNK,2022,80189718.0,13.862381026858376,1111620425.3523235
MLNK,2023,79546076.5,23.23750009536743,1848451960.254855
MOBX,2021,2000000.0,9.86295255025228,19725905.10050456
MOBX,2022,2000000.0,10.202857153756279,20405714.30751256
MPTI,2022,1798932.6666666667,8.99809523991176,16186967.464855105
MPTI,2023,2727706.3333333335,32.35300035476685,88249483.97003312
MPTI,2024,2848743.0,59.394499969482425,169199666.02656326
MPWR,2020,44441500.0,323.39935302734375,14372352347.564697
MPWR,2021,45761500.0,492.658203125,22544778362.304688
MPWR,2022,46681500.0,361.7687203543527,16887906519.221716
MPWR,2023,47567500.0,598.1777160644531,28453818508.89587
MPWR,2024,47925500.0,600.1251007080078,28761295513.98163
MRAM,2020,18556654.5,4.987142858051119,92544686.95899715
MRAM,2021,19445008.0,11.08190477462042,215487726.99773225
MRAM,2022,20116374.0,5.7304762204488116,115276402.84865475
MRAM,2023,20727380.0,8.837499904632569,183178218.773283
MRAM,2024,21570084.5,6.360000038146973,137185738.24283344
MRIN,2020,8276500.0,12.214285714285714,101091535.7142857
MRIN,2021,12637500.0,27.251428604125977,344389928.984642
MRIN,2022,16379000.0,6.428571405864897,105293571.05666114
MRIN,2023,17645000.0,2.2890000104904176,40389405.18510342
MRVL,2022,761048500.0,39.58921959286644,30129316187.321617
MRVL,2023,851400000.0,56.569064140319824,48162901209.0683
MRVL,2024,860800000.0,111.15071563720703,95678536020.50781
MSAI,2021,3550000.0,9.841904867263068,34938762.278783895
MSAI,2022,3550000.0,10.16809522537958,36096738.05009751
MSAI,2023,8624603.5,8.202199947834014,70740722.37778905
MSAI,2024,21241437.5,1.6972500205039978,36052030.23240939
MSFT,2020,7649750000.0,210.06080772763207,1606912663914.4534
MSFT,2021,7602500000.0,323.5826939174107,2460037430507.115
MSFT,2022,7549250000.0,241.19259352911087,1820823186699.6401
MSFT,2023,7496500000.0,369.0725433349609,2766752321110.5347
MSFT,2024,7462250000.0,439.4228988647461,3279083527053.4517
MSI,2020,169950000.0,160.2309105282738,27231243244.280132
MSI,2021,169050000.0,249.8326168968564,42234203886.413574
MSI,2022,168100000.0,255.04856581914993,42873663914.199104
MSI,2023,166850000.0,313.31419830322267,52276473986.8927
MSI,2024,166650000.0,474.2852325439453,79039634003.44849
MSN,2021,21042652.0,0.8547619041942415,17986457.292816762
MSN,2022,21042652.0,0.5419047588393802,11403113.257401
MSN,2023,21042652.0,0.5520000100135803,11615544.114712287
MSN,2024,21042652.0,0.42399999797344207,8922084.405355847
MTSI,2020,66526000.0,50.15666671026321,3336722409.5669703
MTSI,2021,67876000.0,75.8471429007394,5148200671.530587
MTSI,2022,69426500.0,65.89476158505394,4574842665.184748
MTSI,2023,70494500.0,90.3384994506836,6368367349.526215
MTSI,2024,71593000.0,136.83699951171874,9796571306.04248
MU,2020,1109500000.0,69.60107530866351,77222393054.96216
MU,2021,1116000000.0,85.23304239908855,95120075317.38281
MU,2022,1106500000.0,51.810322716122585,57328122085.38964
MU,2023,1096000000.0,79.67588500976562,87324769970.70312
MU,2024,1103500000.0,97.15664863586426,107212361769.67621
MVIS,2020,139364500.0,4.391904842285883,612075622.392751
MVIS,2021,158644.5,6.108571415855771,969091.2579827309
MVIS,2022,164363000.0,2.6166666575840543,430083181.8404879
MVIS,2023,182619500.0,2.6079999923706056,476271654.60672385
MVIS,2024,209864500.0,0.9949999988079071,208815177.24982202
MX,2020,35291829.5,13.510952404567174,476826228.64459974
MX,2021,40721325.5,18.63809531075614,758967945.8493243
MX,2022,44741939.5,9.171428680419922,410347507.147913
MX,2023,41338658.5,7.138000011444092,295075344.8460834
MX,2024,37882430.0,4.0960000395774845,155166434.77929127
MXL,2020,73233500.0,33.28761900038946,2437768846.0650215
MXL,2021,75657000.0,72.06476157052177,5452203666.140965
MXL,2022,77761500.0,34.97999990554083,2720097262.654713
MXL,2023,80281500.0,21.50299987792969,1726293084.7000122
MXL,2024,83215500.0,19.36150007247925,1611176909.2813969
MYSZ,2020,4659368.0,244.5904758998326,1139637036.5124512
MYSZ,2021,15607669.5,127.24761853899274,1986038774.8186715
MYSZ,2022,1211707.0,25.58285704113188,30998926.95673879
MYSZ,2023,2542954.5,5.400800037384033,13733988.758665895
MYSZ,2024,1246441.5,2.300550013780594,2867501.010001704
NABL,2021,89524714.5,11.537142935253325,1032859427.4242458
NABL,2022,179949483.0,10.752857117425828,1934971079.053648
NABL,2023,182035113.0,12.600999879837037,2293824437.0391216
NABL,2024,185374597.0,10.004000043869018,1854487476.5202017
NATL,2023,70900000.0,23.170000076293945,1642753005.4092407
NATL,2024,71800000.0,33.55000019073486,2408890013.694763
NCNO,2022,101711150.5,25.777142660958425,2621822836.6487126
NCNO,2023,110601337.0,31.13474988937378,3443544964.925342
NCNO,2024,112554215.5,36.557999992370604,4114757009.3902793
NEON,2020,10337909.5,7.244761921110607,74895693.0894876
NEON,2021,12540308.5,9.418571472167969,118111791.89028549
NEON,2022,14015858.5,5.297142846243722,74244004.58723927
NEON,2023,14907623.0,1.8244999885559081,27198957.992895793
NEON,2024,16071201.5,7.8135000705719,125572334.05442522
NN,2021,51946172.0,8.030952453613281,417177237.4792175
NN,2022,101481938.0,2.884285745166597,292702907.1652804
NN,2023,108774743.5,4.165000033378601,453046810.3082488
NOVT,2020,35107500.0,121.04238092331659,4249495388.265337
NOVT,2021,35382000.0,169.27333359491257,5989229089.255197
NOVT,2022,35656000.0,145.30142865862166,5180867740.251814
NOVT,2023,35762500.0,161.22850189208984,5765934298.915863
NOVT,2024,35876000.0,162.25250015258788,5820970695.474243
NOW,2020,192652500.0,541.6119035993304,104342887258.17
NOW,2021,197726500.0,637.0861903599331,125968822618.20331
NOW,2022,201245000.0,394.60523914155505,79412331351.04225
NOW,2023,203803000.0,698.6484954833984,142386659325.00305
NOW,2024,205605500.0,1102.7904968261719,226739791495.19348
NSIT,2020,35183000.0,73.79190535772415,2596220606.2008085
NSIT,2021,35000000.0,101.95047578357514,3568266652.42513
NSIT,2022,34453000.0,99.1547615414574,3416178999.387832
NSIT,2023,33299500.0,175.79599990844727,5853918898.95134
NSIT,2024,32184000.0,157.98650131225585,5084637558.233643
NTAP,2020,229500000.0,55.91387448992048,12832234195.43675
NTAP,2021,220500000.0,82.37879653204055,18164524635.31494
NTAP,2022,221000000.0,58.533202580043245,12935837770.189558
NTAP,2023,216000000.0,86.79874992370605,18748529983.520508
NTAP,2024,209000000.0,120.90290184020996,25268706484.60388
NTCT,2020,74915633.5,26.27904746645973,1968711488.7264006
NTCT,2021,72986260.5,32.048570814586824,2339105338.126131
NTCT,2022,73926954.0,34.096190679641,2520627519.949049
NTCT,2023,72675669.0,21.838500118255617,1587127606.050806
NTCT,2024,71326630.5,22.17400016784668,1581596716.678938
NTGR,2020,30162107.0,36.902381170363654,1113053569.4152937
NTGR,2021,29842489.0,28.90761920383998,862675308.1067834
NTGR,2022,29096771.0,19.443333398728143,565738219.3794445
NTGR,2023,29261746.5,14.537999868392944,425407266.7659477
NTGR,2024,29057920.5,26.213999843597414,761724323.4422661
NTNX,2020,195272000.0,31.07238079252697,6067565942.118327
NTNX,2021,208079500.0,32.31571388244629,6724237586.802483
NTNX,2022,220574000.0,29.61904780069987,6533191849.591574
NTWK,2020,11769442.5,3.7100000040871755,43664631.72310378
NTWK,2021,11569855.0,4.052857171921503,46890969.81484187
NTWK,2022,11261301.5,3.0699999786558605,34572195.36463721
NTWK,2023,11301697.5,2.1230000138282774,23993503.948783007
NTWK,2024,11383373.5,2.697500002384186,30706650.04339008
NUKK,2020,1330500.0,56.90884326753162,75717215.96745083
NUKK,2021,1511000.0,58.21714292253767,87966102.95595442
NUKK,2022,1511000.0,60.90068090529669,92020928.8479033
NUKK,2023,10074657.0,46.74154291152954,470905012.48444146
NUKK,2024,1679166.0,18.38099977374077,30864749.86607319
NVDA,2020,609000000.0,13.197729655674525,8037417360.305786
NVDA,2021,616000000.0,29.902988524664018,18420240931.193035
NVDA,2022,2492500000.0,16.19915503547305,40376393925.91658
NVDA,2023,2486000000.0,48.052049255371095,119457394448.85254
NVDA,2024,2465000000.0,137.35140380859374,338571210388.1836
NVEC,2020,4840524.0,42.16131864275251,204082874.76189095
NVEC,2021,4834135.0,55.77238282703218,269611227.8575552
NVEC,2022,4832029.0,57.46906244187128,277692176.32193285
NVEC,2023,4830826.0,72.19593124389648,348765981.7472275
NVEC,2024,4832251.0,77.73438339233398,375632051.8819893
NVTS,2021,84086053.0,16.430952435448056,1381613937.3275642
NVTS,2022,135689723.0,3.8885714440118697,527639182.1036806
NVTS,2023,166412628.0,7.839999985694885,1304675001.1394484
NXPL,2020,2100616.5,2.8680952957698276,6024768.30186648
NXPL,2021,3935298.0,3.7333333378746394,14691779.217871392
NXPL,2022,10727585.5,1.5704761857078189,16847417.557894506
NXPL,2023,16563310.5,1.6660000145435334,27594475.53388906
NXPL,2024,22343823.5,1.0174999952316284,22734840.304706346
NXT,2024,62053870.0,36.606500434875485,2271575019.140707
NXTT,2020,302836749.0,,
NXTT,2021,305451498.0,,
NXTT,2022,250254500.5,0.5809523796751386,145385947.58988816
NXTT,2024,4800770.0,2.2307000041007994,10709077.658686996
OBLG,2020,6455064.5,3493.714285714286,22552151058.857143
OBLG,2021,14575559.0,677.7142857142857,9878064556.571428
OBLG,2022,2058892.5,90.85714285714286,187065090.0
OBLG,2023,9373785.5,6.940000033378601,65054071.682883844
OBLG,2024,859096.0,3.6614999890327455,3145579.9945780756
OCC,2020,7498034.0,2.9233333269755044,21919252.67899545
OCC,2021,7717282.0,5.212857178279331,40229088.87050588
OCC,2022,7895335.5,3.9361904802776517,31077544.433698192
OCC,2023,7893437.5,2.731000018119812,21556977.955527604
OCC,2024,8057012.5,2.4734999537467957,19929020.046087354
ODYS,2020,31820952.0,,
ODYS,2021,5602929.5,7.9523809523809526,44556629.833333336
ODYS,2022,7121737.0,5.085714294796898,36219119.664683975
ODYS,2023,8782752.5,2.921000039577484,25654420.400099248
ODYS,2024,11528142.5,7.835000014305114,90322996.6524114
OLB,2020,5790979.5,45.114285968598864,261255905.20129368
OLB,2021,9077225.0,36.34285745166597,329892294.23169863
OLB,2022,13532969.0,8.842904726664225,119670755.53590043
OLB,2023,15149723.5,8.870650053024292,134387895.56857836
OLB,2024,1899552.0,1.788904994726181,3398118.0605421066
OLED,2020,47567186.5,227.12090628487724,10803502507.301777
OLED,2021,47674052.0,150.82122148786272,7190258755.915884
OLED,2022,47735329.0,108.95593370710101,5201047342.010656
OLED,2023,47567880.0,181.6412239074707,8640287941.883698
OLED,2024,47417135.5,155.32870330810547,7365242171.799735
ON,2020,411577646.5,30.992381050473167,12755771252.184944
ON,2021,422157723.5,64.51380956740607,27235002981.288666
ON,2022,432204616.5,66.92380886986142,28924779147.317753
ON,2023,429161420.5,80.6025001525879,34591483461.33609
ON,2024,424670799.5,66.87399940490722,28399434793.044476
ONDS,2020,23148461.5,6.842222240236071,158386918.10254842
ONDS,2021,33765686.5,7.266666662125361,245363988.41332635
ONDS,2022,42549632.5,1.9795238006682623,84228010.24343781
ONDS,2023,53024769.5,1.3269999980926515,70363869.02536328
ONDS,2024,77557034.5,1.4217999875545502,110270590.68686782
ONTF,2021,29311741.5,14.469906216575986,424138150.5495183
ONTF,2022,47641073.5,6.855204423268636,326589297.7864662
ONTF,2023,44372061.0,7.695500063896179,341465198.2607052
ONTO,2020,49471000.0,46.80047607421875,2315266351.867676
ONTO,2021,49029000.0,95.44523765927269,4679584557.196481
ONTO,2022,48938500.0,73.05666678292411,3575283687.3561316
ONTO,2024,49162000.0,169.32250061035157,8324232775.0061035
OOMA,2020,21000000.0,15.670476232256208,329080000.8773804
OOMA,2021,22300000.0,19.973809560139973,445415953.1911214
OOMA,2022,23400000.0,14.079523767743792,329460856.16520476
OOMA,2023,24450000.0,10.696500015258788,261529425.37307736
OOMA,2024,25500000.0,14.798500061035156,377361751.5563965
OPTX,2023,34144133.0,5.499750018119812,187784196.08543527
ORCL,2020,3640000000.0,58.11565925961449,211540999704.99673
ORCL,2021,2940500000.0,88.22854468936012,259436035659.06345
ORCL,2022,2739500000.0,78.14427112397694,214076230744.13483
ORCL,2023,2689000000.0,106.0433307647705,285150516426.4679
ORCL,2024,2734000000.0,174.8804039001465,478123024263.0005
OSIS,2020,18089501.0,91.47047678629558,1654655281.2961707
OSIS,2021,17933046.0,91.9047615414574,1648132316.3419864
OSIS,2022,17362080.0,82.76333327520462,1436943613.3907645
OSIS,2023,16812911.0,126.75499992370605,2131120532.5222766
OSIS,2024,16905634.5,179.31750030517577,3031476119.61294
OSPN,2020,40280000.0,20.784753890264604,837209886.6998582
OSPN,2021,40052000.0,16.570252872648695,663671768.0553255
OSPN,2022,39863500.0,11.905668985275994,474601635.5945496
OSPN,2023,38622500.0,10.51817307472229,406238139.57846165
OSPN,2024,37788500.0,18.51488666534424,699649794.7533607
OSS,2020,16403085.5,3.0490476403917586,50013789.13891927
OSS,2021,17728319.0,4.641428584144229,82284726.55542724
OSS,2022,19428371.0,2.9745238167898997,57790152.2609302
OSS,2023,20372934.5,1.9631499826908112,39995126.01103603
OSS,2024,20905075.5,2.7725000262260435,57959322.37200742
OTEX,2020,270848898.0,41.07827159336635,11126004592.807981
OTEX,2021,271702054.5,43.347113654727025,11777499836.634336
OTEX,2022,270531697.0,27.24198986235119,7369821747.118664
OTEX,2023,270212605.0,39.81735610961914,10759151518.592854
OTEX,2024,269351544.0,29.332000064849854,7900619506.075408
OUST,2020,5000000.0,113.41666666666667,567083333.3333334
OUST,2021,122325638.66666667,58.34761919294085,7137409782.455947
OUST,2022,173412536.0,10.950476237705775,1898949854.7882972
OUST,2023,30958330.0,6.676999974250793,206708768.61284757
OUST,2024,47909316.0,10.569999980926514,506401469.2062023
PANW,2020,96550000.0,54.74238077799479,5285376864.1153965
PANW,2021,96800000.0,89.54261925106957,8667725543.503534
PANW,2022,98450000.0,77.29547591436477,7609739603.769212
PANW,2023,303550000.0,149.6349983215332,45421703740.5014
PANW,2024,316700000.0,194.4304992675781,61576139118.04199
PAR,2020,19273267.0,61.424762544177824,1183855848.9255385
PAR,2021,24420877.0,53.397143046061196,1304005062.4792657
PAR,2022,27121721.0,23.536190487089613,638341991.7936985
PAR,2023,27674480.0,41.84599990844727,1158066287.5463257
PAR,2024,33373640.5,76.64149971008301,2557805858.7051644
PAY,2021,51739619.5,29.373809451148624,1519789724.2679336
PAYC,2020,57699500.0,431.8521510532924,24917653189.699444
PAYC,2021,57875500.0,412.92022705078125,23897964600.67749
PAYC,2022,57939500.0,310.8323160807292,18009468977.55941
PAYC,2023,57197500.0,195.4961296081543,11181889873.262405
PAYC,2024,56200000.0,223.27275466918945,12547928812.408447
PAYO,2021,146230105.0,6.715714295705159,982039606.6109664
PAYO,2022,247641388.0,5.319523811340332,1317334260.13937
PAYO,2023,253376833.33333334,5.09350004196167,1290574911.2154486
PAYO,2024,358841871.0,10.314000034332276,3701095069.813858
PAYS,2021,51791932.0,1.64285713718051,85086745.13456765
PAYS,2022,52346982.0,2.589523814973377,135553756.5309827
PAYS,2023,52754374.0,2.550499975681305,134550029.60408247
PAYS,2024,53523674.0,3.1739999890327453,169884140.68899223
PAYX,2020,359050000.0,83.52388763427734,29989251855.08728
PAYX,2021,359300000.0,115.39340318952289,41460849765.995575
PAYX,2022,359850000.0,111.03297496977306,39955216042.87284
PAYX,2023,360200000.0,119.50162086486816,43044483835.52551
PAYX,2024,360300000.0,140.3381546020508,50563837103.118904
PCOR,2021,82377019.5,80.81857045491536,6657592954.326687
PCOR,2022,136603230.0,49.237142835344585,6725952747.2794285
PCOR,2023,141982999.0,64.57200031280517,9168126255.841017
PCOR,2024,147329799.5,79.51700019836426,11715223696.066467
PCTY,2020,53433500.0,199.88238162086122,10680415238.338287
PCTY,2021,54193000.0,238.15714227585565,12906450011.355446
PCTY,2022,54892000.0,201.2914283389137,11049289084.37965
PCTY,2023,55551000.0,160.9470016479492,8940766888.545227
PCTY,2024,55713000.0,202.2250015258789,11266561510.011292
