Ticker,Year,Revenue,Total_assets,Current_ratio,Debt_assets,Asset_turnover,Roa,Revenue_growth,R_and_d_ratio,Capex_ratio,Net_income_margin,Ocf_margin,Ev_sales,Life_Cycle_Stage
SPSC,2020,312630000.0,526458000.0,3.3863625018719112,0.0373667035167097,0.6420179525987321,0.0936155531688123,0.1200398389246356,0.0992355180245018,0.0312788484551474,0.1458145411508812,0.2832805552889997,,Growth
SPSC,2021,385276000.0,615846000.0,3.426034295046271,0.026672252478704,0.6745594867916072,0.0780825419503039,0.2323705338579151,0.1013247645843499,0.0318066529619417,0.1157533819910921,0.2930185114048111,,Maturity
SPSC,2022,450875000.0,672914000.0,2.9176442942101555,0.0193323366730369,0.69970359104876,0.0855613147521648,0.17026495291687,0.1014649293041308,0.0295431511307537,0.1222822289991682,0.2219062933185472,,Maturity
SPSC,2023,536910000.0,823844000.0,3.0721976903473664,0.0116150630459164,0.7174306066845809,0.0879554343454319,0.1908178541724424,0.0999310871468216,0.0239863372191822,0.1225978283138701,0.2464062878322251,,Growth
SPSC,2024,637765000.0,1031230000.0,2.6036036650214065,0.0076462088961725,0.6875898212146793,0.0830737749545301,0.187843400197426,0.0984829835440953,0.0194389224518293,0.1208187968922722,0.2467962337224526,,Maturity
WEX,2020,1128949000.0,8183361000.0,1.2780134505571803,0.3800164748933842,0.1369935854618606,-0.0344562319395254,-0.0650123235120684,,0.0098334901759802,-0.2515171190195482,0.7591299518401629,12.081703496807124,Maturity
WEX,2021,1345809000.0,10306828000.0,1.2045169453637623,0.2844890785021347,0.1455700642108093,0.0146340310529005,0.1920901652776166,,0.0083479611768043,0.1005291241179097,0.1117528564603149,8.287052571017927,Introduction
WEX,2022,1689665000.0,11529229000.0,1.083107154722058,0.2424689456684397,0.154759167371655,0.0153134789856978,0.2555013378570064,,0.009790333768199,0.0989503836559318,0.4021063346876452,7.004252734316152,Growth
WEX,2023,1838400000.0,13882100000.0,1.048842614329984,0.2834297404571354,0.1446913697429993,0.0209827671744362,0.0880263247448458,,0.0103442562724659,0.1450174064403829,0.4938533507397737,7.389637108737226,Growth
WEX,2024,1867300000.0,13321600000.0,1.0226003626625677,0.3329705140523661,0.1372827960902377,0.0227616096339836,0.0157201914708442,,0.0110572303627191,0.1658008889840946,0.2578053874578268,7.926599162952662,Maturity
SNDK,2020,,,,,,,,,,,,,Data Missing
SNDK,2021,,,,,,,,,,,,,Data Missing
SNDK,2022,,,,,,,,,,,,,Data Missing
SNDK,2023,,,,,,,,,,,,,Data Missing
SNDK,2024,,,,,,,,,,,,,Data Missing
GLOB,2020,,,,,,,,,,,,,
GLOB,2021,,,,,,,,,,,,,
GLOB,2022,,,,,,,,,,,,,
GLOB,2023,,,,,,,,,,,,,
GLOB,2024,,,,,,,,,,,,,
VRNS,2020,,555482000.0,2.2988238901421405,0.0981849996939594,,-0.2151765747990945,,,0.0182112111643581,,,,Introduction
VRNS,2021,,1108537000.0,4.529453985673204,0.0619681616400715,,-0.1404563289241288,,,0.0094629227531422,,,,Shake-out
VRNS,2022,,1043732000.0,3.959277442369821,0.0552124491727761,,-0.1157085847540432,,,0.0109185116485841,,,,Maturity
VRNS,2023,,1103910000.0,2.5006910534653723,0.0464829560380828,,-0.0939784191219952,,,0.0046190359721354,,,,Maturity
VRNS,2024,,1664275000.0,1.2369242905541038,0.0257102942722807,,-0.0691897398475896,,,0.0040221718165567,,,,Growth
QTWO,2020,402751000.0,1416702000.0,4.225693634879925,0.0259327649710383,0.3320102418001299,-0.1134478858563576,0.2766130770498662,0.2417895920804666,0.0167395824951189,-0.3416999585351743,-0.0071756494707648,,Introduction
QTWO,2021,498720000.0,1385045000.0,3.103208638734126,0.044311917663325,0.3560064488335314,-0.080482641723182,0.2382837038269303,0.2345043310875842,0.0142623524867423,-0.2260707410972088,0.062008742380494,,Maturity
QTWO,2022,565673000.0,1349726000.0,2.765415898605513,0.0392605610323873,0.4136894825928752,-0.0797017373666753,0.1342496791786974,0.2299968356276506,0.0082550087943775,-0.1926607775163389,0.064623908158954,,Growth
QTWO,2023,624624000.0,1201425000.0,2.234063989392524,0.0379449403832948,0.4896801482938485,-0.0512584319783501,0.1042139186420423,0.2198666717897487,0.0047218927523565,-0.1046773739081431,0.1125349009964394,,Shake-out
QTWO,2024,696464000.0,1294795000.0,1.4005013787916771,0.0296154989786027,0.5580149185568579,-0.0308754837314018,0.1150131919362688,0.2056732293413586,0.005168385729015,-0.0553309288060833,0.1949145971651083,,Growth
OS,2020,,,,,,,,,,,,,Data Missing
OS,2021,,,,,,,,,,,,,Data Missing
OS,2022,,,,,,,,,,,,,Decline
OS,2023,,,,,,,,,,,,,Shake-out
OS,2024,489407000.0,823221000.0,2.3620277088171697,0.0186547719263721,,,,0.3204122540135307,0.0031801909815225,-0.441761151761213,0.1249512164721795,,Growth
ITRI,2020,2173350000.0,2607023000.0,1.6916961114677422,0.3718417520673964,0.8178384244639185,-0.0218086483492333,-0.1315180601565653,0.0893095911841166,0.017724431276594,-0.0266662065474958,0.0503894908781374,2.3620682468148955,Maturity
ITRI,2021,1981572000.0,2393790000.0,1.495837189634263,0.212024446588882,0.7924999395098357,-0.0324967160339728,-0.0882407343501967,0.0995346119141772,0.014488321866162,-0.0410053230465509,0.0781167678994253,1.997431415913825,Maturity
ITRI,2022,1795564000.0,2378078000.0,1.6639201559654373,0.2089485710729421,0.7525623089322672,-0.0040789057869999,-0.0938689081194122,0.1030862726140644,0.0083037646368201,-0.0054200240147385,0.0136447378094013,1.695328993085515,Shake-out
ITRI,2023,2173633000.0,2604263000.0,1.9534022291879167,0.1871865475952313,0.872534818471879,0.0389066103664923,0.2105572399535744,0.0960088478597813,0.0103230741288418,0.0445903241255538,0.0574940663856317,1.798831255451597,Maturity
ITRI,2024,2440837000.0,3407623000.0,3.4374641515148645,0.3720405690418218,0.8120037538968636,0.0795440898247238,0.1229296758008366,0.0880984678616392,0.0089687151424908,0.0979602488818384,0.0975792320421232,2.3534872645161617,Growth
CLBT,2020,,,,,,,,,,,,,Data Missing
CLBT,2021,,,,,,,,,,,,,Data Missing
CLBT,2022,,,,,,,,,,,,,Data Missing
CLBT,2023,,,,,,,,,,,,,Data Missing
CLBT,2024,,,,,,,,,,,,,Data Missing
CRUS,2020,1281124000.0,1592677000.0,4.098640291987367,0.0811916038217416,0.8699396363786988,0.1083061687417687,0.0806394471980322,0.2713609299334022,0.0098299906384031,0.1244984872658696,0.2309027073101432,,Maturity
CRUS,2021,1369230000.0,1830614000.0,3.944192687608258,0.0698579820759592,0.7999495222579676,0.126979564401624,0.0687724217171796,0.2503297473762625,0.0099709714882547,0.1587344711991411,0.2548476150829298,,Maturity
CRUS,2022,1781460000.0,2123400000.0,3.172465754976717,0.0768399736272016,0.9010893739880536,0.1650752880490559,0.3010670230713613,0.2280752865627069,0.0123099745690873,0.1831952443501397,0.0700285159363668,,Maturity
CRUS,2023,1897617000.0,2063966000.0,4.704890450217251,0.0594152229251838,0.9063535406267328,0.0843981634277968,0.0652032602472129,0.2415724564018977,0.0170012490515832,0.0931183689859439,0.1789444339927393,,Maturity
CRUS,2024,1788890000.0,2231576000.0,5.934729308504075,0.0603053626674601,0.8329053702652657,0.1278404448146473,-0.0572965988394918,0.238402025837251,0.0168714845472437,0.1534873580823862,0.2357182386843238,,Maturity
LYFT,2020,2208656000.0,4678964000.0,1.2505057915969904,0.1944958328382094,0.42595604563666,-0.3380517546809186,-0.3891923583225478,0.4116195550597286,0.0088205423251813,-0.7936306061242674,-0.6243158735448164,,Decline
LYFT,2021,2957979000.0,4773884000.0,1.126845690979292,0.1812790172530375,0.6258386890384782,-0.2135565916219112,0.3392665041545628,0.3083003631871626,0.0144628566592736,-0.3412326456678698,-0.0343886822725921,,Decline
LYFT,2022,3811993000.0,4556431000.0,0.8245194111020273,0.2149847106210979,0.8171198935941606,-0.3396479111369766,0.2887153695141176,0.224758282609648,0.0069207675920034,-0.4156647192164309,-0.0622469663506727,,Decline
LYFT,2023,4116216000.0,4564467000.0,0.8702907014240125,0.2132700269275689,0.9025900739159676,-0.0746242310790012,0.0798068097186957,0.1350551088669788,0.0009869717537666,-0.082677876962725,-0.0238675521401209,,Decline
LYFT,2024,5365534000.0,5435069000.0,0.7603012516678511,0.132112766185673,1.073156594465983,0.004557011445331,0.303511283178531,0.0740043768243757,0.0019501132368328,0.0042463620582778,0.1583695117764606,,Maturity
MKSI,2020,2330000000.0,3903800000.0,4.825889275207275,0.2604897791895076,0.6366015857663535,0.0956541696037769,0.2264623194455337,0.0742918454935622,0.0217480403709206,0.1502575107296137,0.2202575107296137,,Maturity
MKSI,2021,2949600000.0,4540300000.0,4.659939236111111,0.2223421359822038,0.6986179699435109,0.1306000639499769,0.2659227467811159,0.0678058041768375,0.0190956544721714,0.1869406021155411,0.216809058855438,,Maturity
MKSI,2022,3547000000.0,11495000000.0,2.934873949579832,0.453675511091779,0.4423989573004558,0.0415333670090363,0.2025359370762137,0.0679447420355229,0.0142670726402783,0.093882153932901,0.1491401184099239,,Growth
MKSI,2023,3622000000.0,9118000000.0,3.179245283018868,0.5534108357095854,0.351428710037355,-0.1786251394750885,0.0211446292641669,0.0795140806184428,0.0095415661329238,-0.5082827167310878,0.0880728879072335,,Maturity
MKSI,2024,3586000000.0,8590000000.0,3.192258064516129,0.5282887077997672,0.40501468262932,0.0214592274678111,-0.0099392600773053,0.0755716675962074,0.0137369033760186,0.0529838259899609,0.147239263803681,,Maturity
QLYS,2020,362963000.0,736819000.0,1.858776834943104,0.0620233734472102,0.5139564735027013,0.1296661703578308,0.1285917284138716,0.1998771224615181,0.0407657782983337,0.2522901783377369,0.4961552554943617,,Maturity
QLYS,2021,411172000.0,814559000.0,1.795707900617852,0.0440901150192926,0.5300732638982891,0.0914799616856755,0.1328207007325815,0.197700718920549,0.0299843228053462,0.172579844931075,0.4879126010526008,,Maturity
QLYS,2022,489723000.0,700941000.0,1.3439924131429803,0.0415455794424923,0.6462857142857142,0.1425166611679313,0.1910417051744768,0.2066188437136912,0.0219148259268611,0.2205164960600176,0.4060540346277385,,Shake-out
QLYS,2023,554458000.0,812618000.0,1.541587017738587,0.0207785207809819,0.7326546239690689,0.2003159440761807,0.1321869710019745,0.1992432249151423,0.0108119682310753,0.273411151070054,0.4411605567960062,,Maturity
QLYS,2024,607571000.0,973537000.0,1.367191110903616,0.038519337220876,0.680311619092408,0.1944736039145539,0.0957926479553004,0.1840970026548337,0.0126692668075276,0.2858595950102951,0.4017538690951345,,Maturity
VNT,2020,2704600000.0,3073000000.0,1.4101157103662174,0.5976895541815815,,,,0.0466612438068475,0.0116173120728929,,0.2556015676994749,1.5454998854096793,Maturity
VNT,2021,2990700000.0,4349800000.0,1.5836725948146562,0.6030392201940319,0.8058145174327747,,0.1057827405161576,0.0432340254789848,0.0109890109890109,,0.1608653492493396,2.985087934168501,Growth
VNT,2022,3184400000.0,4343300000.0,1.4894074631680825,0.6042179909285567,0.7326270260321405,,0.0647674457484869,0.045408868232634,0.0138143807703819,,0.1008667252857681,2.523971077331694,Maturity
VNT,2023,3095200000.0,4294000000.0,1.3948497854077253,0.5432463903120633,0.7167054519352112,,-0.0280115563371435,0.0528237270612561,0.013996273870517,,0.1470018092530369,3.1910808229760685,Shake-out
VNT,2024,2979000000.0,4310500000.0,1.5068191816981962,0.5059505857789119,0.6924283804985764,,-0.0375420005169294,0.0596508895602551,0.0191857093144646,,0.1435045317220543,3.312756748705272,Maturity
BOX,2020,696264000.0,959991000.0,0.7926897273108269,0.2563992787432382,0.8648425738688025,-0.1792973582618287,0.1444444809709625,0.2868883067342272,0.0056792199093533,-0.2073179138947296,0.0642184573667459,3.6831035136424615,Maturity
BOX,2021,770770000.0,1351682000.0,1.434774875619861,0.3626185744871945,0.6668503720033067,-0.0375771140641431,0.1070082612342444,0.2611181026765442,,-0.0563501433631303,0.2553731982303411,4.9494744115354985,Growth
BOX,2022,874332000.0,1392009000.0,1.2748204040474287,0.3848071384595933,0.6373399920034727,-0.0302213332332248,0.1343617421539499,0.2499313761820452,,-0.0474179144764231,0.2685684614082522,5.538549397891893,Maturity
BOX,2023,990874000.0,1207165000.0,1.1270362811126151,0.4037161448517808,0.7624529946821568,0.020608854967001,0.1332926165346802,0.2457719144916508,,0.0270296727939172,0.3007264293946556,4.026029580431494,Shake-out
BOX,2024,1037741000.0,1241163000.0,1.2398127429042516,0.374638141807321,0.8477140317800557,0.1054041778715923,0.0472986474566897,0.2397197373911216,,0.1243393100976062,0.3071354027642735,4.856272933887666,Maturity
BILL,2020,157600000.0,2404015000.0,1.4190018528822248,,,,,0.3388642131979695,0.0047574578361615,-0.1972779187817258,-0.0281091370558375,,Introduction
BILL,2021,238265000.0,5969173000.0,1.5505441683411023,0.014514405931944,0.0569114177300211,-0.023580027105566,0.5118337563451777,0.3787169747969697,0.0031666028108081,-0.4143285837198078,0.0194027658279646,,Growth
BILL,2022,641959000.0,9256026000.0,1.8421888737998573,0.2004974921202684,0.0843284872664061,-0.0428711637857738,1.694306759280633,0.342417506413961,0.0005809188522158,-0.5083829341126147,-0.0281840429061669,,Introduction
BILL,2023,1058468000.0,9636018000.0,1.7778813865482188,0.198453863411214,0.1120543653190729,-0.0236845732521054,0.6488093476374659,0.2972522551461168,0.0007875659842063,-0.2113668056096169,0.1773960100824965,,Shake-out
BILL,2024,1290172000.0,9178813000.0,1.5542160223518249,0.1064241095226583,0.1371441497401704,-0.003069706020745,0.2189050590098142,0.261014810428377,0.0001063318317956,-0.0223830621033474,0.2160727406888384,,Maturity
INTA,2020,,,,,,,,,,,,,Introduction
INTA,2021,,,,,,,,,,,,,Introduction
INTA,2022,272071000.0,494413000.0,0.659411504167431,0.5574145501837533,,,,0.2735021373097464,0.0011205206982826,-0.366367602574328,0.0523245770405519,,Growth
INTA,2023,350873000.0,628907000.0,0.9826103050329864,0.0257510251913239,0.624707118185379,-0.123606808389417,0.2896376313535805,0.2674785463686291,0.0035172131968637,-0.1978636144701929,0.0783388861496895,,Growth
INTA,2024,430523000.0,732999000.0,1.1397219995542949,0.0267462847834717,0.6322359986665747,-0.0470238034049339,0.2270052127122919,0.263944086610936,0.0033519827448604,-0.0743769786980022,0.1561612271585954,,Growth
NSIT,2020,8340579000.0,4310732000.0,1.4260387597734463,,1.9650527611845616,0.0406742396050565,0.078822147690071,,0.005610184070826,0.0206988028049371,0.042632771657699,,Shake-out
NSIT,2021,9436113000.0,4689080000.0,1.4186665617072132,,2.096957803118554,0.0487443515486768,0.1313498739116313,,0.0111064430549276,0.0232452705897015,0.0173494107160437,,Maturity
NSIT,2022,10431191000.0,5112581000.0,1.3608214046365363,0.0123859162329164,2.12845373860614,0.0572572342585608,0.1054542267562925,,0.0138753791871463,0.0269008591636372,0.0094050621832157,,Growth
NSIT,2023,9175840000.0,6286350000.0,1.2839636056741852,0.0112995617488685,1.609947459108227,0.0493570844494102,-0.1203458933883964,,0.0062440048676895,0.0306575746743622,0.0675176332630037,,Maturity
NSIT,2024,8701698000.0,7448578000.0,1.1752509944927492,0.0088470577874058,1.2670904427019931,0.0363585451631053,-0.0516728713665451,,0.00628066189278,0.0286945145648584,0.0727266103696083,,Maturity
AMKR,2020,5050589000.0,5022311000.0,1.620785007754636,0.2466525868270603,1.03943763309167,0.0695905690164753,0.2462435690227382,0.027863482853188,0.1101128544210026,0.0669502111535902,0.1524639997433962,1.060186217113477,Maturity
AMKR,2021,6138329000.0,6038554000.0,1.700603368983798,0.2023552327262454,1.1099184376628772,0.1162648671690686,0.215368940137477,0.0270492181178297,0.1291333984924205,0.104750820622355,0.1826710494012295,1.109514147425166,Maturity
AMKR,2022,7091585000.0,6821757000.0,1.9858139774099184,0.1917510400912844,1.1028636865780306,0.1190986749853872,0.1552956838905181,0.0210713119845563,0.1331466365629851,0.1079903857882264,0.1549380004611099,1.0468928924050174,Growth
AMKR,2023,6503065000.0,6771125000.0,2.308319037902454,0.186127563735716,0.9568338782018412,0.0529413850572674,-0.0829884997500558,0.0272906698610578,0.1106857427680038,0.055329756045803,0.1952956029195464,1.3597620452531736,Maturity
AMKR,2024,6317692000.0,6944328000.0,2.111952723712013,0.1753147316774207,0.9212516713811786,0.0516223561846626,-0.0285054816459623,0.0257928053472692,0.1071084199939864,0.0560350203840263,0.1723521817777758,1.2137455707393487,Maturity
SANM,2020,6960370000.0,3772656000.0,1.8517419999750424,0.0922424413993748,1.8130286009594208,0.0363922700841828,-0.1546649025687712,0.003241781686893,0.0174895352239907,0.0200726398165614,0.0431808941191344,0.3487670307105188,Maturity
SANM,2021,6756643000.0,4206719000.0,1.8614226877452869,0.0876951847746426,1.693526873971959,0.0674233257617294,-0.0292695646926815,0.0030948801054014,0.0174235550318431,0.0398123742811334,0.0500754590704289,0.3799000275635165,Maturity
SANM,2022,7890475000.0,4859500000.0,1.5998746363087648,0.0813464348183969,1.7406318995823948,0.0565000691026766,0.1678099612485075,0.0027049068655562,0.0285294783413931,0.0324595160620875,0.0419308089817153,0.4899625015459597,Maturity
SANM,2023,8935048000.0,4873968000.0,1.907986497040326,0.0818501475594423,1.835943365715077,0.0636915845410906,0.1323840453204655,0.0029576785709489,0.0392630809229769,0.0346914756361689,0.0263197243036635,0.3292355999152035,Growth
SANM,2024,7568328000.0,4822845000.0,1.994368465882302,0.0750254258637795,1.560992874669234,0.045898791695787,-0.1529616852645895,0.0037675428443376,0.023062528445347,0.0294035882165783,0.0449525971918764,0.5797976379367232,Maturity
EEFT,2020,2482700000.0,4926711000.0,1.8140889416586137,0.3135739035636553,0.5180722753289024,-0.0007092792781419,-0.097235782290811,,0.0198160598419513,-0.0013690739920248,0.1021085914528537,,Growth
EEFT,2021,2995443000.0,4744276000.0,1.7857874245469036,0.3229704595601099,0.6194699672329205,0.01462663531654,0.2065263624280017,,0.0194354207048662,0.0236115325846627,0.1357315094962581,,Maturity
EEFT,2022,3358741000.0,5403633000.0,1.5830758715433817,0.3168046386569924,0.6619572564160755,0.0455254378020141,0.12128356306563,,0.0192938713639508,0.0687739840612896,0.2227888366503996,,Maturity
EEFT,2023,3688000000.0,5894400000.0,1.5413982078056727,0.3327734799131379,0.6528570061708971,0.0495130435536876,0.0980304822551069,,0.016015200868621,0.0758405639913232,0.1743763557483731,,Maturity
EEFT,2024,3989800000.0,5834500000.0,1.2512399256044635,0.3487016882337818,0.6803366044556608,0.0521788061966595,0.0818329718004338,,0.0200874110892107,0.076695573712968,0.1836683543034738,,Maturity
NOVT,2020,590623000.0,865179000.0,2.6628351819590472,0.2632160512448869,0.6808667859808694,0.0513235518742993,-0.0566619655996895,0.1032740005045519,0.0121639568228077,0.07537972615357,0.2374424971597787,7.677828984420412,Maturity
NOVT,2021,706793000.0,1227883000.0,2.0323424197283866,0.3868943539408885,0.6753674759753892,0.0480931764085344,0.1966906131322349,0.1026071282539583,0.0162686510033936,0.0712103826721543,0.1338793677922673,9.190985322796344,Growth
NOVT,2022,860903000.0,1241212000.0,2.556004668068708,0.3798464726412571,0.6973429535923081,0.0599823012075274,0.218041208670714,0.0996279487933019,0.0158256607251621,0.0860154976809234,0.1054462581731042,6.900644718687023,Maturity
NOVT,2023,881662000.0,1226056000.0,2.983991377761811,0.3154415459000241,0.7146868520160761,0.0590758685315093,0.0241130533869669,0.1039876959651204,0.0162806592847308,0.0826597947966454,0.1361916471391531,7.3054632034905245,Maturity
NOVT,2024,949245000.0,1388511000.0,2.5844532781853617,0.3258865072008792,0.7261202332929315,0.0490230313470643,0.0766540919309213,0.1006220733319638,0.0123600029095916,0.0675136555894421,0.1669874479191357,6.8141888505857215,Growth
CGNX,2020,811020000.0,1800702000.0,4.548032079336644,0.0100627421972097,0.4399782240562334,0.0955808776399737,0.1176847545219638,0.1615027989445389,0.0073876743625541,0.2172400187418312,0.2988828882148405,,Shake-out
CGNX,2021,1037098000.0,2003662000.0,3.3925520576491737,0.0088812384523936,0.5452149163434413,0.1471368144583431,0.2787576138689551,0.1305296124377831,0.0077133768070662,0.2698693855354074,0.3028305907445583,,Maturity
CGNX,2022,1006090000.0,1958140000.0,3.8234864789992966,0.0159835353958348,0.5078951446841614,0.1088014999235196,-0.0298988138054455,0.1402787027005536,0.0100437149539869,0.2142203977775348,0.2419326302815851,,Maturity
CGNX,2023,837547000.0,2017812000.0,4.470497221563825,0.0341840567902262,0.4213063940409743,0.056959440154207,-0.167522786231848,0.1664384207692225,0.0114366452375146,0.1351971889338747,0.1348175087487627,,Shake-out
CGNX,2024,914515000.0,1992850000.0,3.621248081237454,0.0307915798981358,0.4560419202615428,0.0529443767637362,0.091896932351259,0.1528843157301957,0.0075484858368667,0.1160954166962816,0.1630164622778193,,Maturity
RELY,2020,,,,,,,,,,,,,Introduction
RELY,2021,458605000.0,625664000.0,4.290136707716642,0.0046462638093289,,,,0.1397564352765452,0.0031262786415711,-0.0845084549884977,-0.0401020486039184,,Introduction
RELY,2022,653560000.0,695953000.0,3.2007870250834363,0.0081528494021866,0.9890308614371636,-0.1725446933566986,0.4251043926690725,0.2122513617724463,0.0052862765157991,-0.174458351184283,-0.1608727584307485,,Introduction
RELY,2023,944285000.0,1036306000.0,2.540945755494917,0.1321598060804434,1.090235351641989,-0.1360535578109278,0.4448329151110839,0.2329159099212631,0.0027569077087269,-0.1247928326723393,-0.0567519340029758,3.487912974359177,Introduction
RELY,2024,1263963000.0,1012871000.0,2.7279397461459904,0.1397423758800479,1.2336298914149435,-0.0360905866111126,0.3385397417093356,0.2134690651545971,0.00592178075984,-0.029255603209904,0.1538692192730325,3.1406690395657706,Maturity
AVT,2020,17634333000.0,8105197000.0,2.7753465891001707,0.2070968787063411,2.11572816945758,-0.0037290294583249,-0.0965366251828,,0.0090702298784347,-0.0017625276782512,0.0414068397143231,,Maturity
AVT,2021,19534679000.0,8925422000.0,2.344635998897631,0.1629329123037543,2.2940656472909176,0.0226784475655288,0.1077639851759632,,0.005642646364508,0.0098857012188426,0.0046557714104234,,Maturity
AVT,2022,24310708000.0,10388532000.0,2.0878053576325826,0.1743499466527128,2.5174242415613084,0.0716972816648522,0.2444897610040073,,0.0047071135748535,0.0284804128287831,-0.0090211276446576,,Decline
AVT,2023,26536881000.0,12477159000.0,2.529982741003507,0.260418737951484,2.32110903624124,0.0674222353481467,0.0915717057685033,,0.0156024300083055,0.0290474227170857,-0.0268947582799953,,Introduction
AVT,2024,23757129000.0,12209147000.0,2.3224921051788816,0.2517150461043675,1.924721260442936,0.0404028857132371,-0.1047505168373027,,0.0185498626562527,0.0209915516306705,0.0290432400312344,,Maturity
GDS,2020,,,,,,,,,,,,,Data Missing
GDS,2021,,,,,,,,,,,,,Data Missing
GDS,2022,,,,,,,,,,,,,Data Missing
GDS,2023,,,,,,,,,,,,,Data Missing
GDS,2024,,,,,,,,,,,,,Data Missing
TENB,2020,440221000.0,690589000.0,1.2904519047644452,0.0789601340305159,0.7048041107876154,-0.0684133298004084,0.2415069968921502,0.2309907978038303,0.0293618925294205,-0.0970671549062857,0.1459085323053648,,Shake-out
TENB,2021,541130000.0,1248819000.0,1.5488032206199032,0.0440784453151337,0.5580362667370662,-0.0481353072690223,0.2292235036493034,0.2151645630440005,0.0052537637559966,-0.0862583852309057,0.1788202465211686,,Growth
TENB,2022,683191000.0,1439530000.0,1.4673496987126815,0.0365473453140955,0.5082606462181808,-0.0686086516296805,0.2625265647811062,0.2101315737473122,0.0065014275492695,-0.1349871412240501,0.1919682782706446,,Growth
TENB,2023,798710000.0,1606871000.0,1.1918137186722262,0.0299078146285545,0.5243630106476462,-0.0513944159025683,0.1690874147932276,0.1917629677855542,0.0010604460470068,-0.0980130460367342,0.1876212893290431,,Growth
TENB,2024,900021000.0,1742119000.0,1.274563333568173,0.0322733406845341,0.53748801877581,-0.0216787747947888,0.1268432847967347,0.2017997357839428,0.0024378357620805,-0.0403335033293667,0.2416343618648898,,Maturity
ESE,2020,732915000.0,1373523000.0,1.7444508239301018,0.0576277208317589,0.5160931652679014,0.071810757037338,-0.0984722683493855,0.0181467155127129,,0.1391430111268018,0.1122640415327834,,Shake-out
ESE,2021,715440000.0,1577345000.0,1.6782376405869732,0.1154040492092725,0.4849013917260955,0.0430354729523652,-0.0238431468860645,0.0215252152521525,,0.0887509784188751,0.1721164598009616,,Growth
ESE,2022,857502000.0,1654456000.0,1.7999679375347737,0.1074993834831509,0.530665099738505,0.0509437307556993,0.1985659174773565,0.0143439898682452,,0.0959997760938166,0.1577547340997455,,Maturity
ESE,2023,956033000.0,1683214000.0,1.846792160202892,0.0823151423407837,0.5728744902881351,0.05545485323594,0.1149046882689486,0.0135978569777403,,0.0968010518465366,0.0804260940783424,,Maturity
ESE,2024,1026759000.0,1838620000.0,1.9112229672949288,0.0852867911803417,0.5830819964825145,0.0578567871171668,0.073978617892897,0.0116872605937712,,0.0992258163795009,0.1242180492208979,,Maturity
GRND,2020,,280181921.0,22.041364512036587,,,,,,,,,,Introduction
GRND,2021,,284521025.0,0.2525988808672653,,,0.0821490490329405,,,,,,,Maturity
GRND,2022,195015000.0,438828000.0,0.6981601836582921,0.7796539874392701,0.5392002843993603,0.0023557092649706,,0.0917878111940107,0.0009798827786741,0.0043688947004076,0.2596928441401943,7.294300087327744,Maturity
GRND,2023,259691000.0,444595000.0,1.1831928892993189,0.7373924583047493,0.5879199432208579,-0.1262543538033309,0.3316462836192088,0.1129303672441478,0.0011448621779372,-0.2147475268684706,0.1391923478287657,7.922035881101298,Maturity
GRND,2024,344636000.0,479090000.0,1.725198719933932,0.5772255734830616,0.7462197610657313,-0.2836486464541483,0.3271002845689685,0.095193189335995,0.0019724895113652,-0.3801140913891758,0.2755283835699114,9.997264230805754,Maturity
TSEM,2020,,,,,,,,,,,,,Data Missing
TSEM,2021,,,,,,,,,,,,,Data Missing
TSEM,2022,,,,,,,,,,,,,Data Missing
TSEM,2023,,,,,,,,,,,,,Data Missing
TSEM,2024,,,,,,,,,,,,,Data Missing
WK,2020,351594000.0,707006000.0,2.2466234199450663,0.0243406703762061,0.5195706818816582,-0.0715205090579148,0.1802773497688752,0.2697543189019152,0.0026491995824646,-0.1376530885054921,0.094549395040871,,Growth
WK,2021,443285000.0,786759000.0,1.0163851761564984,0.02085517928616,0.5935137053017041,-0.0505166475315729,0.2607865890771742,0.2610848551157833,0.0044918456604881,-0.085114542562911,0.1124423339386624,,Maturity
WK,2022,537875000.0,819620000.0,1.4746375387034945,0.0147653790781093,0.6696738440928324,-0.1132323069462437,0.2133841659429035,0.2820655356727864,0.0042190283302018,-0.169085754125029,0.0210718103648617,,Maturity
WK,2023,630039000.0,1218860000.0,2.0824272445820435,0.008934578212428,0.6181458733958636,-0.1251177347827793,0.1713483616081803,0.2742528637116115,0.0017426119488702,-0.2024081048950937,0.1124930361453814,,Growth
WK,2024,738680000.0,1368469000.0,1.7694087859222687,0.0068989505790777,0.5709981220014927,-0.0425473528878623,0.1724353571763018,0.2611888774570856,0.0009960035631059,-0.0745139979422754,0.1187334163643255,,Growth
FRSH,2020,,,,,,,,,,,,,Maturity
FRSH,2021,371022000.0,1482812000.0,6.364009205448049,,,,,0.3245279255677561,0.0037530044267243,-0.5174760526329975,0.0308876562575804,,Growth
FRSH,2022,497999000.0,1380216000.0,4.700212004770108,0.0204127469903261,0.3478827311503764,-0.1621583861561954,0.3422357703855836,0.2721752453318179,0.0051651335732957,-0.4661294500591366,-0.0050702913058058,,Shake-out
FRSH,2023,596432000.0,1456772000.0,4.142689493725818,0.0183934067925523,0.4204684686717039,-0.0968886720705198,0.1976570234076775,0.2309668159991415,0.0014202634317518,-0.2304302921372428,0.1444892292834723,,Shake-out
