Ticker,Year,Revenue,Net_income,Total_assets,Current_ratio,Debt_assets,Asset_turnover,Roa,Revenue_growth,R_and_d_ratio,Capex_ratio,Net_income_margin,Ocf_margin,Ev_sales
EXTR,2024,1117203000.0,-85964000.0,1042594000.0,0.902119059947294,0.2107541382359768,1.0229386883950518,-0.0787107637637853,-0.1487678806266734,0.1896978436327149,0.0173806870171898,-0.0769457296480585,0.0496651011499253,2.2297144855698425
CNXN,2020,2590290000.0,55765000.0,1015373000.0,2.509729445450827,0.0094851842623351,2.6530233911060948,0.0571155543993264,-0.0814685213015162,,0.0004353080099628,0.0215284775063795,0.0139358913480729,
CNXN,2021,2892595000.0,69906000.0,1083383000.0,2.4888770847124646,0.0062664819366742,2.7564852703220386,0.0666166052652142,0.1167070096398472,,0.0003082935582337,0.0241672270055088,0.0199661549577455,
CNXN,2022,3124996000.0,89219000.0,1099826000.0,3.0716257080932765,0.00454071825907,2.8627547797760085,0.0817319825999251,0.0803434286514358,,0.0001745730688308,0.0285501165441491,0.0111644942905526,
CNXN,2023,2850644000.0,83271000.0,1188381000.0,3.1974113091335967,0.0026767509746453,2.4915962585552798,0.0727827508612638,-0.087792752374723,,7.573328755676841e-05,0.0292112940093536,0.0694418524375544,
CNXN,2024,2802118000.0,87095000.0,1299354000.0,3.143411322584556,0.0011944396984963,2.252746373709418,0.0700195157442412,-0.0170228201066145,,0.0001539226415588,0.0310818459465304,0.0620487788165951,
PLUS,2020,1588404000.0,69082000.0,909113000.0,1.6806323211057344,0.0091583774514279,1.873879187948406,0.0814977310947666,0.1571612467062439,,0.0003618912060436,0.043491454315149,-0.0466971878690811,
PLUS,2021,1568323000.0,74397000.0,1076775000.0,1.692762166821954,0.0046806435884934,1.5794677242623956,0.0749256755667993,-0.012642249704735,,0.0003454760743887,0.0474372944858935,0.0825767396129496,
PLUS,2022,1821019000.0,105600000.0,1166203000.0,1.9508951473362957,0.0028296960306224,1.6237511023291356,0.0941605312223303,0.1611249723430696,,8.403339727303051e-05,0.0579895102687012,-0.0112964224975137,
PLUS,2023,2067718000.0,119356000.0,1414826000.0,1.9509696682498228,0.0084816083391173,1.6022431363615055,0.0924871436934648,0.1354730510774462,,0.0010269814097281,0.0577235387030533,-0.007459914746595,
PLUS,2024,2225302000.0,115776000.0,1653469000.0,1.938429808672887,0.0076808213519576,1.4505137217901147,0.0754660161425156,0.0762115530260896,,0.0001711553104412,0.0520270956481412,0.1116473179820087,
VSH,2020,2501898000.0,122923000.0,3154473000.0,3.0178993391095315,0.1525154914941418,0.7973861750165093,0.0391770970645303,-0.0623643099270885,0.0283228972564029,,0.0491318990622319,0.1258796321832465,
VSH,2021,3240487000.0,297970000.0,3543257000.0,2.8983618941076914,0.1568198411800216,0.9676373935646854,0.0889764143971166,0.29521147544784,0.0238782010234881,,0.0919522281681734,0.1410602789025229,
VSH,2022,3497401000.0,428810000.0,3865653000.0,2.920738910965525,0.1576525363243933,0.944106757944151,0.1157552190538149,0.0792825275953892,0.0232120937804958,,0.122608188194605,0.138470824477948,
VSH,2023,3402045000.0,323820000.0,4239923000.0,3.320200903342367,0.217225171306177,0.8394332494075684,0.0799005524098472,-0.0272648175030544,0.0292488782482301,,0.0951839261385431,0.1074950507709333,
VSH,2024,2937587000.0,-31150000.0,4110696000.0,2.7041891838474874,0.243082193380391,0.7035614964591248,-0.0074605247826538,-0.1365231794406011,0.0408927463254705,,-0.0106039412619949,0.0591308444652022,
ACLS,2020,474560000.0,,624624000.0,5.5760443439021214,0.0031202771587386,0.8093335311643549,,0.3837262871838534,0.1302954315576534,0.011901559978483,,0.146879214430209,
ACLS,2021,662428000.0,,753240000.0,4.124457173304916,0.0057843449630927,0.9615288591617168,,0.395878287255563,0.0987745083239235,0.0115740003186235,,0.2267265272603211,
ACLS,2022,919998000.0,,1013641000.0,3.537008527719117,0.0068377265718336,1.041380828703235,,0.3888271631030089,0.0851697503690225,0.0105392343048475,,0.2343559442520527,
ACLS,2023,1130604000.0,,1281967000.0,3.787727660111739,0.0200660391414131,0.9850148631647913,,0.2289200628697019,0.0857125925611443,0.0161127392514783,,0.1387479612667211,
ACLS,2024,1017865000.0,,1348781000.0,5.41440425593431,0.0187732478437937,0.7738217419532392,,-0.0997157271688407,0.1036453753690322,0.0090311177277853,,0.1383464408344918,
RUN,2020,922191000.0,-173394000.0,14382943000.0,1.262241556055543,0.3394087009869955,0.0913545027154009,-0.0171768349982099,0.0740911134457207,0.0211973441510489,0.0002151854457046,-0.188023955991763,-0.3448005890319901,
RUN,2021,1609954000.0,-79423000.0,16483252000.0,1.5291852744733827,0.3945149901245215,0.104318267930336,-0.0051462773432229,0.7457923575484905,0.0143886098609028,0.0005202856814905,-0.0493324653996325,-0.5075834464835641,
RUN,2022,2321422000.0,173377000.0,19268805000.0,1.815432242475016,0.4358936114616344,0.1298622901613745,0.0096988545302442,0.4419182162968631,0.0090061178019334,0.0009446875403015,0.0746856883410254,-0.3656349427204532,
RUN,2023,2259813000.0,-1604497000.0,20450237000.0,1.264823852827554,0.5218486220966535,0.1137899046004181,-0.0807923312954023,-0.0265393366651991,0.0096538961409638,0.0010249269971785,-0.7100131736564043,-0.3631893435430277,
RUN,2024,2037719000.0,-2846167000.0,19897884000.0,1.2908649198715307,0.648385124770051,0.1010068845585151,-0.1410805226840674,-0.0982798134181899,0.0192882335591904,7.900337543429241e-05,-1.3967416508360573,-0.3759855995846336,
RPD,2020,411486000.0,-98849000.0,913122000.0,1.3383926905527883,0.0829429145283981,0.5215169498775376,-0.1252811249433631,0.2585709610426154,0.2638437273686103,0.0151151762853156,-0.2402244547809646,0.0118764672431139,
RPD,2021,535404000.0,-146334000.0,1296011000.0,0.9233080139967568,0.0701112876356759,0.4847186656484693,-0.1324809325649474,0.3011475481547367,0.3002947307080261,0.0069521014867929,-0.2733151041082995,0.1007033940725134,
RPD,2022,685083000.0,-124717000.0,1358991000.0,0.960547144844306,0.0632425085964513,0.5160696677441298,-0.0939487051233859,0.2795627227290046,0.2772948679211132,0.0149978918182681,-0.1820465549429777,0.1141525917297612,
RPD,2023,777707000.0,-149260000.0,1505348000.0,1.1134764966865105,0.0538945147567207,0.5430272045313073,-0.104219507537341,0.1352011362126924,0.2273041132457339,0.0029003260375673,-0.1919231792950301,0.1340839159220632,
RPD,2024,844007000.0,25526000.0,1652034000.0,1.2473675692143646,0.0414216656557915,0.5346245718763203,0.0161690919882358,0.0852506149488174,0.2051238911525615,0.0020732018832542,0.0302438249919728,0.2033987869768852,
SPNS,2020,,,,,,,,,,,,,
SPNS,2021,,,,,,,,,,,,,
SPNS,2022,,,,,,,,,,,,,
SPNS,2023,,,,,,,,,,,,,
SPNS,2024,,,,,,,,,,,,,
NTCT,2020,891820000.0,-2754000.0,3120503000.0,1.6535036604285245,0.1668506647806459,0.2791081820396754,-0.0008619047939463,-0.0198897043469851,0.2111345338745486,0.0063842271582498,-0.0030880670987418,0.2523188535803189,2.949275065289409
NTCT,2021,831282000.0,19352000.0,3085038000.0,1.756664032581606,0.1333101893720596,0.2679160447090753,0.0062370065720297,-0.0678814110470722,0.2155261391441171,0.0038852033589213,0.0232797053226221,0.257338664857413,3.2142273477906786
NTCT,2022,855575000.0,35874000.0,3194709000.0,1.936195816532258,0.1264362419237558,0.2724870922347668,0.011425301051141,0.0292235366578369,0.2000187008736814,0.0032397316938725,0.0419296964030038,0.3459813575665488,3.020736370217747
NTCT,2023,914530000.0,59648000.0,2820560000.0,1.3610019245734744,0.0527622174319993,0.3040695270652069,0.0198321970305899,0.0689068754930894,0.1926377483516123,0.0037180559888816,0.0652225733436847,0.1712901709074606,1.8045702230116083
NTCT,2024,829455000.0,-147734000.0,2595302000.0,1.7021630952561746,0.0532119190753137,0.3063058105985713,-0.0545560429715528,-0.0930259258854274,0.1943601521480972,0.0024417196919664,-0.1781097226492094,0.0709031834156162,1.6781172175451808
VNET,2020,,,,,,,,,,,,,
VNET,2021,,,,,,,,,,,,,
VNET,2022,,,,,,,,,,,,,
VNET,2023,,,,,,,,,,,,,
VNET,2024,,,,,,,,,,,,,
JAMF,2020,269451000.0,-22771000.0,1078153000.0,1.4467468214344732,0.1867258172077618,,,,0.1945845441286171,0.0040513730426015,-0.0845088717429143,0.1957424541011167,
JAMF,2021,366388000.0,-75189000.0,1480420000.0,1.017701709443471,0.0135677713081422,0.2864002707759364,-0.0587741682570714,0.359757432705761,0.2252830332871163,0.0065893462666,-0.2052168739150845,0.1778578992761771,
JAMF,2022,478776000.0,-141301000.0,1529542000.0,0.9725127989184637,0.0143147425830738,0.3181276042687582,-0.0938888929494791,0.3067458541218599,0.2504427957959463,0.0050518390472442,-0.2951296639764733,0.1879897906327802,
JAMF,2023,560571000.0,-110086000.0,1589652000.0,0.9537699869714557,0.0102663979286032,0.3594332382019201,-0.0705861834820149,0.1708418968369341,0.2397947806789862,0.0018456869805466,-0.1963819034520159,0.0641560123516914,
JAMF,2024,627399000.0,-68455000.0,1580229000.0,1.0078366223255923,0.0101289116957099,0.3958501912216894,-0.0431908958096534,0.1192141584206104,0.2214874426003229,0.0057010724395008,-0.1091091952648952,0.0497163686904187,
NYAX,2020,,,,,,,,,,,,,
NYAX,2021,,,,,,,,,,,,,
NYAX,2022,,,,,,,,,,,,,
NYAX,2023,,,,,,,,,,,,,
NYAX,2024,,,,,,,,,,,,,
ENFN,2020,,,,,,,,,,,,,
ENFN,2021,111700000.0,-158317000.0,106085000.0,11.063163089069825,0.9055285855681764,,,,,0.0755431964933779,-1.41734109221128,-0.0028469113697403,
ENFN,2022,150349000.0,-7654000.0,123783000.0,5.570080552359033,0.0239047365147071,1.3081333634955714,-0.0665947413298066,0.3460071620411817,,0.0640718030747356,-0.0509082202076502,0.094154267737065,
ENFN,2023,174535000.0,6025000.0,108972000.0,3.43946033778128,0.1026043387292148,1.499731477304462,0.0517711756997701,0.1608657190935756,,0.0408637081085049,0.0345202967886097,0.1468702552496633,
ENFN,2024,201611000.0,2823000.0,143261000.0,3.421166227685104,0.0993710779625997,1.5986092224252972,0.0223840655267153,0.155132208439568,,0.0253732697663704,0.0140022121808829,0.1720243439098065,
PD,2020,166351000.0,-50339000.0,435398000.0,3.520681201752556,,,,,0.2946240178898834,0.0118833802635749,-0.302607137919219,-0.0010399697026167,
PD,2021,213556000.0,-68903000.0,795443000.0,3.696214112823839,0.4151673972867949,0.3470082650805425,-0.1119608462831511,0.2837674555608322,0.3023375601715709,0.0050764165377028,-0.3226460506845979,0.0472709734214913,
PD,2022,281396000.0,-107455000.0,806448000.0,2.841904929732588,0.3980306231771918,0.3513297721255691,-0.134160189426122,0.3176684335724587,0.3400545849976545,0.0042866992044124,-0.381863992380844,-0.0213968926352897,
PD,2023,370793000.0,-128423000.0,817873000.0,2.2146327427262364,0.3780403558987764,0.4565513836242959,-0.1581251489083746,0.3176910830288987,0.3637501247326675,0.0056695843975776,-0.3463468835711569,0.0457937447578568,
PD,2024,430699000.0,-75189000.0,925306000.0,2.4966643588787703,0.5363901239157641,0.4941534977188229,-0.0862665279928223,0.1615618417823421,0.3245166578051028,0.0023386857969147,-0.1745743547117592,0.1671097448566168,
SIMO,2020,,,,,,,,,,,,,
SIMO,2021,,,,,,,,,,,,,
SIMO,2022,,,,,,,,,,,,,
SIMO,2023,,,,,,,,,,,,,
SIMO,2024,,,,,,,,,,,,,
BTDR,2020,,,,,,,,,,,,,
BTDR,2021,,,,,,,,,,,,,
BTDR,2022,,,,,,,,,,,,,
BTDR,2023,,,,,,,,,,,,,
BTDR,2024,,,,,,,,,,,,,
IBTA,2020,,,,,,,,,,,,,
IBTA,2021,,,,,,,,,,,,,
IBTA,2022,,,,,,,,,,,,,
IBTA,2023,,,,,,,,,,,,,
IBTA,2024,367254000.0,68742000.0,678429000.0,2.8493669336076213,0.0972791552247914,,,,0.1722813093934987,0.0012838484203947,0.1871783561240994,0.3156316881504354,0.09889671569908179
FORTY,2020,,,,,,,,,,,,,
FORTY,2021,,,,,,,,,,,,,
FORTY,2022,,,,,,,,,,,,,
FORTY,2023,,,,,,,,,,,,,
FORTY,2024,,,,,,,,,,,,,
LSPD,2020,,,,,,,,,,,,,
LSPD,2021,,,,,,,,,,,,,
LSPD,2022,,,,,,,,,,,,,
LSPD,2023,,,,,,,,,,,,,
LSPD,2024,,,,,,,,,,,,,
SEMR,2020,,,,,,,,,,,,,
SEMR,2021,188001000.0,-3285000.0,300074000.0,3.96285063383136,,,,,0.1293716522784453,0.0079313769270246,-0.0174733113121738,0.1263876255977361,
SEMR,2022,254316000.0,-33848000.0,298690000.0,2.901647106571516,0.029893869898557,0.8494699080105016,-0.1130595693795886,0.3527374854389072,0.1620189056134887,0.0141752318457263,-0.133094260683559,-0.0378426839050629,
SEMR,2023,307675000.0,950000.0,331490000.0,2.8107198425046835,0.0311653443542791,0.9764670411628424,0.0030150115839918,0.2098137749885968,0.1866970017063459,0.0074994720806057,0.0030876736816445,0.0259559600227512,
SEMR,2024,376815000.0,8236000.0,390943000.0,2.420797980506276,0.0194452899783344,1.0431832432903811,0.0228007303099387,0.2247176403672706,0.2125180791635152,0.0097252029068176,0.0218568793705133,0.124719026578029,
ADEA,2020,892020000.0,146762000.0,2701176000.0,2.4315732782602115,0.3190847245792203,,,,0.2187776058832761,0.0027317731240022,0.1645277011726194,0.4793648124481514,1.7549770829423337
ADEA,2021,877696000.0,-55457000.0,2470022000.0,2.737719173425667,0.3174263225185849,0.3394555768315195,-0.0214484148547396,-0.0160579359207192,0.264552874799475,0.0056477229757467,-0.0631847473384862,0.2675060613241942,2.43354829368988
ADEA,2022,438933000.0,-295880000.0,1210526000.0,1.5518558951965065,0.5157873519445266,0.2385150254799013,-0.1607804055265683,-0.4999031555344903,0.1015621974196517,0.0103888722753579,-0.6740892117931438,0.416972522002219,5.088558219622277
ADEA,2023,388788000.0,67372000.0,1105556000.0,2.017307277680864,0.478745536182699,0.3357290458627976,0.058177560207281,-0.114242948240392,0.1395722090187968,0.0034480388148587,0.1732872413757626,0.3929005010442709,5.717752959348047
ADEA,2024,376024000.0,64623000.0,1097961000.0,3.534265313380571,0.4225241151552741,0.3412943943704541,0.058654414737894,-0.0328302313857423,0.1584952024338872,0.00165852885485,0.171858711146097,0.5650197859711082,6.285549345019117
ACMR,2020,156624000.0,18780000.0,341257000.0,2.532903175652039,0.1377436946348353,0.5604121940747102,0.0671962215543151,0.4566422380119787,0.1220694146490959,0.0152700164392232,0.1199049954030033,-0.0864937685156808,
ACMR,2021,259751000.0,37757000.0,1052179000.0,4.627263412952379,0.0327102137564045,0.3728208543485312,0.0541926575745136,0.6584367657574829,0.1316915045562866,0.0086990901738202,0.1453584394285296,-0.1543516675585464,
ACMR,2022,388832000.0,39263000.0,1235500000.0,2.432538981459514,0.0613500607041683,0.3399358039305339,0.0343256199842722,0.4969413014771839,0.1600331248456917,0.0737304734925131,0.1009767714591391,-0.1599508270924203,
ACMR,2023,557723000.0,77349000.0,1490908000.0,2.349123854759427,0.0600633976073641,0.4091265870698736,0.0567405905499103,0.4343546827421611,0.1662276793318547,0.0415022254894332,0.1386871260464424,-0.1350544983800201,
ACMR,2024,782118000.0,103627000.0,1855721000.0,2.3133229262998007,0.0766165819107505,0.4674064558694734,0.0619291830674986,0.4023413056302143,0.13485561002304,0.0444371756314661,0.1324953523637098,0.1949194367090388,
BHE,2020,2130240000.0,14055000.0,1744235000.0,2.4989836553490075,0.1191576823077165,1.215852589060443,0.0080220107308305,-0.0607800819630571,,0.0198276035052616,0.0065978481297881,0.0565372915727805,
BHE,2021,2344938000.0,35770000.0,1903880000.0,2.0601789169017484,0.1157940626510074,1.285561447487264,0.0196101274219699,0.1007858269490761,,0.0203762842195936,0.0152541346508948,-0.0011181532304905,
BHE,2022,3011506000.0,68229000.0,2227331000.0,2.2054059610004058,0.1845742729751437,1.4579289220521536,0.0330309926072524,0.2842582618389057,,0.0194658988717887,0.0226561062803793,-0.0589296518087627,
BHE,2023,2967556000.0,64315000.0,2274755000.0,2.292416617265576,0.1995762180982127,1.3183026712506158,0.0285712001059064,-0.0145940270416197,,0.0323019402089455,0.0216727165384579,0.0587331797613928,
BHE,2024,2760847000.0,63327000.0,2139464000.0,2.3174107493618075,0.17107883095953,1.2508880959463045,0.028692278294303,-0.0696563097714078,,0.0146326369595375,0.0229375260563153,0.0685387491592254,
MLNK,2020,,,,,,,,,,,,,
MLNK,2021,267676000.0,,1025893000.0,3.374293012224047,0.4146348595808725,,,,0.1357462006306131,0.0008217231231717,,0.3356109625069113,9.41865879758411
MLNK,2022,288046000.0,,1059157000.0,2.3641026587206406,0.4009660513030646,0.2762964916908467,,0.0760994635305369,0.1478652715191323,0.0010725510948801,,0.2589412802121883,6.6121918907130235
MLNK,2023,303617000.0,,996251000.0,2.228117613351479,0.4220904169732326,0.2954323423865237,,0.0540573380640592,0.1565030943590115,0.0009465486107416,,0.2238478082584308,8.601030114436462
MLNK,2024,,,,,,,,,,,,,
KN,2020,764300000.0,6600000.0,1654900000.0,1.411368987554659,0.1110641126352045,0.4618824595860402,0.0039885179030064,-0.1058727187646233,0.1215491299228051,0.0192760891896791,0.0086353526102315,,2.1507082126830612
KN,2021,868100000.0,150400000.0,1731600000.0,2.28820697954272,0.0489142989142989,0.512682710763325,0.0888232688616565,0.1358105455972785,0.1069001267135122,0.028066528066528,0.1732519295012095,,2.350248554083512
KN,2022,764700000.0,-430100000.0,1183900000.0,3.656912209889001,0.0440915617873131,0.5245755445035157,-0.2950437317784256,-0.1191107015320815,0.1068392833791029,0.0271137765013937,-0.5624427880214463,,2.040804456608473
KN,2023,707600000.0,72400000.0,1462800000.0,2.6051032806804373,0.1929860541427399,0.5347035931537386,0.0547096384176521,-0.0746698051523473,0.1109383832673827,0.0115531856713152,0.1023176936122102,,2.4468100850494823
KN,2024,553500000.0,-237800000.0,1118200000.0,1.8289473684210529,0.1900375603648721,0.4289035257652073,-0.1842696629213483,-0.2177784058790277,0.071364046973803,0.0121624038633518,-0.4296296296296296,,3.561910674808441
NABL,2020,,,,,,,,,,,,,
NABL,2021,346456000.0,113000.0,1055699000.0,1.9874010315713395,0.3535108018478752,,,,0.1557456069457593,0.0290461580431543,0.0003261597432285,0.1308708753781144,3.7566167923899307
NABL,2022,371769000.0,16707000.0,1078857000.0,2.493868702882842,0.3398022166051664,0.3483337986916248,0.0156538408924385,0.0730626688526104,0.1707619516420142,0.0118959231853711,0.0449391961137157,0.1920897116220018,6.738031086652325
NABL,2023,421880000.0,23412000.0,1162791000.0,2.750847436885837,0.3135326984814984,0.3764016473594427,0.020888203678722,0.1347906899176639,0.1853133592490755,0.0118507969187928,0.0554944533990708,0.2135417654309282,6.650643398689489
NABL,2024,466147000.0,30958000.0,1338847000.0,1.225352769523911,0.2686453343810009,0.3726734243723512,0.024750183679653,0.1049279415947662,0.1946038481423242,0.0131232321542342,0.066412526520604,0.1704119086897481,5.213819839064076
KARO,2020,,,,,,,,,,,,,
KARO,2021,,,,,,,,,,,,,
KARO,2022,,,,,,,,,,,,,
KARO,2023,,,,,,,,,,,,,
KARO,2024,,,,,,,,,,,,,
TUYA,2020,,,,,,,,,,,,,
TUYA,2021,,,,,,,,,,,,,
TUYA,2022,,,,,,,,,,,,,
TUYA,2023,,,,,,,,,,,,,
TUYA,2024,,,,,,,,,,,,,
ATEN,2020,225527000.0,17816000.0,290811000.0,2.248125811838931,0.0808016202963436,0.7985178733288013,0.0630806707455245,0.0606646349493011,0.2574547615141424,0.01225538236174,0.0789971932407206,0.2451413799678087,
ATEN,2021,250042000.0,94887000.0,393085000.0,2.446646853598656,0.0491394990905274,0.7312281399511037,0.2774895598161124,0.1087009537660679,0.2162716663600515,0.0131549156034954,0.3794842466465634,0.2003543404708009,
ATEN,2022,251700000.0,39970000.0,389809000.0,2.447343543202874,0.0303276732964092,0.6429989245031894,0.1021083313960766,0.0066308860111501,0.2194239173619388,0.0279521509251967,0.1588001589193484,0.1768533969010727,
ATEN,2023,,,,,,,,,,,,,
ATEN,2024,261696000.0,50140000.0,432815000.0,2.486692076748157,0.0166214202372838,,,,0.2205841892883345,0.0283446738213786,0.1915963560772805,0.3457905355832722,
UPBD,2020,2814191000.0,208115000.0,1750980000.0,,,1.688289382196415,0.1248523446972173,0.0540625472872653,,0.0197289517869992,0.0739519812265763,0.0840390719748588,
UPBD,2021,4583451000.0,134940000.0,2993327000.0,,,1.9321898856882576,0.0568850202990658,0.6286922245149672,,0.0208630730955889,0.0294406987224255,0.0855900935779612,
UPBD,2022,4245392000.0,12357000.0,2763619000.0,,,1.474876436221566,0.0042929011319543,-0.0737564337439191,,0.0222125408748456,0.0029106852794747,0.1103455228633775,
UPBD,2023,3992413000.0,-5179000.0,2721430000.0,,,1.455743786427432,-0.0018884061017504,-0.0595890791710164,,0.0196227718515633,-0.0012972104839854,0.0501676555005707,
UPBD,2024,4320564000.0,123478000.0,2649662000.0,,,1.6088214463650967,0.0459787320716159,0.0821936508071684,,0.0212385579745643,0.0285791392049741,0.0242378078417539,
TASK,2020,,,,,,,,,,,,,
TASK,2021,760703000.0,-58698000.0,749998000.0,1.811859556719459,0.2496539990773308,,,,,0.0791508777356739,-0.0771628349040295,-0.0429523743169147,
TASK,2022,960489000.0,40422000.0,902015000.0,3.107140256998289,0.3288249086766849,1.1628104621452735,0.0489366609100533,0.2626333799130541,,0.0485113883915456,0.0420848130483534,0.153145949615248,
TASK,2023,924365000.0,45690000.0,864202000.0,3.2269655416290126,0.332840007313105,1.0467173625890815,0.0517376970100502,-0.0376100090682975,,0.0358654573814918,0.0494285266101594,0.1554256165043029,
TASK,2024,994985000.0,45870000.0,953298000.0,2.8636868936030258,0.2877410841101104,1.0948940852819808,0.0504759284731774,0.0763983924099246,,0.0410197021288201,0.04610119750549,0.1395880339904621,
HIMX,2020,,,,,,,,,,,,,
HIMX,2021,,,,,,,,,,,,,
HIMX,2022,,,,,,,,,,,,,
HIMX,2023,,,,,,,,,,,,,
HIMX,2024,,,,,,,,,,,,,
GDYN,2020,111283000.0,-12599000.0,167135000.0,10.107823997597237,,0.568596952314102,-0.0643741901476898,,0.0836695631857516,0.0134741376731384,-0.1132158550722033,0.0533055363352893,
GDYN,2021,211280000.0,-7700000.0,256719000.0,7.605902777777778,,0.9969470619600144,-0.0363332656999816,0.898582892265665,0.0400369178341537,0.018370280345436,-0.0364445285876561,0.0850672093903824,
GDYN,2022,310482000.0,-29214000.0,411146000.0,8.347352105399121,0.013708025859427,0.9297747299229636,-0.0874847461687616,0.4695285876561908,0.0507984359801856,0.0147611797269096,-0.0940924111542698,0.1019447182123279,
GDYN,2023,312910000.0,-1765000.0,435165000.0,7.673069180304573,0.0155366355290521,0.7394681151491591,-0.0041710435052835,0.0078200990717658,0.04710939247707,0.0180850941596865,-0.0056405995334121,0.1313253012048192,
GDYN,2024,350571000.0,4041000.0,592192000.0,7.621057179893418,0.0121666621636226,0.6824716237880308,0.0078667882732098,0.1203572912339011,0.0523346198059736,0.0198685561439533,0.0115269089571014,0.0861394696081535,
DFIN,2020,894500000.0,-25900000.0,865600000.0,1.120335429769392,0.3252079482439926,1.020827389443652,-0.0295577746077032,0.0226363324568423,,0.0359288354898336,-0.0289547233091112,0.172386808272778,1.1765371659840962
DFIN,2021,993300000.0,145900000.0,883300000.0,1.0700076511094108,0.184988112758972,1.135914003087655,0.1668477328606552,0.1104527669088876,,0.047888599569795,0.1468841236283097,0.1812141347025068,1.821603164231751
DFIN,2022,833600000.0,102500000.0,828300000.0,1.0160142348754448,0.238560907883617,0.9740593596634728,0.1197709745267585,-0.1607772072888351,,0.0654352287818423,0.1229606525911708,0.1801823416506718,1.7012370327209576
DFIN,2023,797200000.0,82200000.0,806900000.0,1.0342261904761905,0.1692898748295947,0.9750489236790608,0.1005381604696673,-0.0436660268714011,,0.0765894162845458,0.1031108881083793,0.1555444054189663,2.5642749568175502
DFIN,2024,781900000.0,92400000.0,841600000.0,1.037483266398929,0.1557747148288973,0.948619957537155,0.1121019108280254,-0.0191921726041144,,0.0783032319391635,0.1181736794986571,0.2188259368205652,2.5110783829806724
PLAB,2020,609691000.0,33820000.0,1188182000.0,3.4989680912836945,0.0502347283496972,0.5285924900957888,0.0293214070980866,0.1072004503686485,0.0281191620017353,0.0595994553023021,0.0554707220542865,0.2346204880833077,0.9160520726851383
PLAB,2021,663761000.0,55449000.0,1294202000.0,3.125871426300611,0.0752587308627246,0.5347770530264455,0.0446739908088353,0.0886842679324444,0.0278564121724536,0.0842982780122423,0.0835375986236009,0.2271480246655046,1.366247876893342
PLAB,2022,824549000.0,118786000.0,1315830000.0,3.3264292016904284,0.0260200785815796,0.6318305675945736,0.0910226388028959,0.2422377934226325,0.0222436750271966,0.0853742504730854,0.1440617840783264,0.3337424458704091,1.045137857938397
PLAB,2023,892076000.0,125485000.0,1526221000.0,4.240564076815514,0.0027636888759884,0.6277691709262079,0.0883059452486954,0.081895678728614,0.0153058708002457,0.0860262045929128,0.1406662661028881,0.3387334711392303,
PLAB,2024,866946000.0,130688000.0,1712059000.0,5.065322532383807,0.0017738874653268,0.5354360957051274,0.0807144533517793,-0.0281702455844569,0.0191199913258726,0.0764821773081418,0.1507452597970346,0.3015689558519215,
VYX,2020,6207000000.0,-79000000.0,8414000000.0,1.1867816091954022,0.4282148799619681,0.71340727544394,-0.0090799379346014,-0.1023861171366594,0.0376993716771387,0.003684335631091,-0.0127275656516835,0.1032705010472047,1.4339856014555925
VYX,2021,7156000000.0,97000000.0,11641000000.0,1.0242165242165242,0.5111244738424534,0.7136374968835701,0.0096733981550735,0.1528918962461736,0.0374510899944102,0.0091057469289579,0.0135550586920067,0.1505030743432085,1.6130505867205438
VYX,2022,7844000000.0,60000000.0,11507000000.0,1.1360117950608182,0.5229860085165552,0.6777259374459996,0.0051840331778123,0.0961430967020681,0.0276644569097399,0.0079951333970626,0.0076491585925548,0.0569862315145334,1.5922160044385931
VYX,2023,3830000000.0,-423000000.0,4990000000.0,0.9047261815453864,0.5675350701402806,0.4643268473055707,-0.0512820512820512,-0.5117287098419174,0.0483028720626631,0.0260521042084168,-0.110443864229765,0.1812010443864229,2.638003210929293
VYX,2024,2826000000.0,958000000.0,4452000000.0,1.1767605633802818,0.3057053009883199,0.5986019911035797,0.2029231095106969,-0.2621409921671018,0.0555555555555555,0.0067385444743935,0.3389950460014154,-0.0467091295116772,1.7641751077904064
CTS,2020,424066000.0,34686000.0,626049000.0,2.222687073533336,0.0369987013796044,0.6681345482876596,0.054649311526757,-0.0958061744268111,0.0573424891408412,0.0011644455945141,0.0817938717086491,0.1810637966731593,
CTS,2021,512925000.0,-41866000.0,664462000.0,2.5344011361843144,0.0321372779782741,0.7949176721469248,-0.0648828254854085,0.2095404960548594,0.0465097236438075,0.0035336858992688,-0.0816220695033387,0.1679407320758395,
CTS,2022,586869000.0,59575000.0,748487000.0,2.894821028685174,0.0290639650388049,0.8307008957860474,0.0843271767063071,0.1441614271092265,0.0410653825640815,0.0033133507996798,0.1015132849068531,0.2065145713949791,
CTS,2023,550422000.0,60532000.0,741167000.0,3.290934572697575,0.0336833669065136,0.7389930816149254,0.0812698787772194,-0.0621041493075967,0.0452707195569944,0.0028104327364817,0.1099738019192546,0.1613507454280534,
CTS,2024,515771000.0,58114000.0,766112000.0,2.5040439555933696,0.0275677707698091,0.6843736295669216,0.0771111386810272,-0.0629535156661616,0.0453457057492569,0.003043941355833,0.1126740355700495,0.1925059764895661,
VECO,2020,,-8391000.0,898064000.0,4.001411225721123,0.3645842612553225,,-0.0097788540875167,,,0.007574070444868,,,
VECO,2021,,26038000.0,898976000.0,2.9036753979831293,0.2917452746235717,,0.0289787650803543,,,0.0452103281956359,,,
